idx,coords,col_2,type,nom,dict,gestionnaire,sens,double
221,"[47.2549, 0.665241]","[0, 1]",EC,Monts Sorigny,"{'numero': '24.1', 'roadname': 'A10'}",,,
222,"[47.2915, 0.68603]","[0.264715, 0.9643269999999999]",AR,Aire de Moulin rouge,{'roadname': 'A10'},,,
223,"[47.2915, 0.68603]","[-0.320117, -0.9473779999999999]",AR,Aire de Village Brulé,{'roadname': 'A10'},,,
224,"[47.3023, 0.6923579999999999]","[0, 1]",BI,Bifurcation A10/A85,{'roadname': 'A10'},,,
225,"[47.3023, 0.6923579999999999]","[0, 1]",BI,Bifurcation A85/A10,{'roadname': 'A85'},,,
226,"[47.3483, 0.703113]","[0, 1]",EC,Chambray,"{'numero': '23', 'roadname': 'A10'}",,,
227,"[47.329, 0.692955]","[0, 1]",EC,Joué-les-Tours,"{'numero': '24', 'roadname': 'A10'}",,,
228,"[47.5377, 0.6167969999999999]","[0.38445599999999996, -0.9231429999999999]",AR,Chantemerle,{'roadname': 'A28'},,,
229,"[47.5377, 0.6167969999999999]","[-0.27160799999999996, 0.9624079999999999]",AR,La Renardière,{'roadname': 'A28'},,,
230,"[47.8215, 0.306956]","[0, 1]",EC,Ecommoy,"{'numero': '25', 'roadname': 'A28'}",,,
231,"[47.6896, 0.363567]","[0, 1]",EC,Château du Loir,"{'numero': '26', 'roadname': 'A28'}",,,
232,"[47.650838, 0.470102]","[-0.831179, 0.556006]",AS,A28 - SARTHE TOURAINE,{'roadname': 'A28'},COFIROUTE,Tours-Alençon,
233,"[47.6381, 0.496712]","[-0.766044, 0.642788]",BA,Barrière de St Christophe sur le Nais,{'roadname': 'A28'},,,
234,"[47.5571, 0.595128]","[0, 1]",EC,Neuillé Pont-Pierre,"{'numero': '27', 'roadname': 'A28'}",,,
235,"[48.0829, -1.0276]","[-1, -1.83697e-16]",BA,Barrière de La Gravelle,{'roadname': 'A81'},,,
236,"[48.0829, -1.03703]","[0, 1]",EC,Vitré Est,"{'numero': '5', 'roadname': 'A81'}",,,
237,"[48.076, -0.922901]","[-0.9454619999999999, -0.325733]",AR,La Paplonnière,{'roadname': 'A81'},,,
238,"[48.076, -0.922901]","[0.9703800000000001, 0.241583]",AR,La Sorinière,{'roadname': 'A81'},,,
239,"[48.1074, -0.8332600000000001]","[0, 1]",EC,Laval Ouest,"{'numero': '4', 'roadname': 'A81'}",,,
240,"[48.1161, -0.784115]","[0.9719200000000001, 0.235312]",AR,Château de Ricoudet,{'roadname': 'A81'},,,
241,"[48.095032, -0.694287]","[-0.827865, 0.560928]",AS,A81 - LA MAYENNE,{'roadname': 'A81'},COFIROUTE,Gravelle-le Mans,
242,"[48.0966, -0.696541]","[0.9395129999999999, -0.342512]",AS,Laval Le Coudray Sud,{'roadname': 'A81'},,,
243,"[48.1051, -0.737306]","[0, 1]",EC,Laval Est,"{'numero': '3', 'roadname': 'A81'}",,,
244,"[48.0589, -0.502427]","[0.9769709999999999, -0.21337099999999998]",AR,Loriolet,{'roadname': 'A81'},,,
245,"[48.0589, -0.502427]","[-0.9625969999999999, 0.270936]",AR,Villeray,{'roadname': 'A81'},,,
246,"[48.0565, -0.483576]","[0, 1]",EC,Evron,"{'numero': '2', 'roadname': 'A81'}",,,
247,"[48.023628, -0.324782]","[-0.7985300000000001, 0.601954]",AS,A81 - ST DENIS D'ORQUES,{'roadname': 'A81'},COFIROUTE,le Mans-Gravelle,
248,"[48.026628, -0.343058]","[0.738691, -0.674045]",AS,A81 - LA VALLEE DE L'ERVE,{'roadname': 'A81'},COFIROUTE,Gravelle-le Mans,
249,"[48.0076, -0.160378]","[0.911403, 0.411514]",AR,La Coire,{'roadname': 'A81'},,,
250,"[48.0076, -0.160378]","[-0.905717, -0.42388299999999995]",AR,Les Gripperies,{'roadname': 'A81'},,,
251,"[48.0058, -0.21417699999999998]","[0, 1]",EC,Sablé - Sillé-le-Guillaume,"{'numero': '1', 'roadname': 'A81'}",,,
252,"[48.5475, -1.82253]","[0, 1]",EC,Roz-Landrieux,{'roadname': 'N176'},,,
253,"[48.5444, -1.8608]","[0, 1]",EC,Plerguer,{'roadname': 'N176'},,,
254,"[48.5444, -1.8608]","[0, 1]",EC,Plerguer,{'roadname': 'N176'},,,
255,"[48.5475, -1.82253]","[0, 1]",EC,Roz-Landrieux,{'roadname': 'N176'},,,
256,"[48.5554, -1.7233100000000001]","[0, 1]",EC,Dol-de-Bretagne,{'roadname': 'N176'},,,
257,"[48.5531, -1.7608000000000001]","[0, 1]",EC,Mont-Dol,{'roadname': 'N176'},,,
258,"[48.5531, -1.7608000000000001]","[0, 1]",EC,Mont-Dol,{'roadname': 'N176'},,,
259,"[48.5554, -1.7233100000000001]","[0, 1]",EC,Dol-de-Bretagne,{'roadname': 'N176'},,,
260,"[48.5651, -1.60472]","[0, 1]",EC,Roz-sur-Couesnon,{'roadname': 'N176'},,,
261,"[48.5651, -1.60472]","[0, 1]",EC,Roz-sur-Couesnon,{'roadname': 'N176'},,,
262,"[48.5619, -1.4829400000000001]","[0, 1]",BI,Jonction N175/N176,{'roadname': 'N175'},,,
263,"[48.5615, -1.5320900000000002]","[0, 1]",EC,Saint-Georges-de-Gréhaigne,{'roadname': 'N176'},,,
264,"[48.5615, -1.5320900000000002]","[0, 1]",EC,Saint-Georges-de-Gréhaigne,{'roadname': 'N176'},,,
265,"[48.6326, -1.34111]","[0, 1]",BI,Jonction A84/N175,{'roadname': 'N175'},,,
266,"[48.8164, -0.12931299999999998]","[-0.422618, 0.906308]",BA,Barrière de Ronai,{'roadname': 'A88'},,,
267,"[48.8222, -0.134053]","[0, 1]",EC,Nécy,"{'numero': '12', 'roadname': 'A88'}",,,
268,"[48.8865, -0.22053299999999998]","[0, 1]",EC,Falaise,"{'numero': '11', 'roadname': 'A88'}",,,
269,"[48.8556, -0.17987799999999998]","[0, 1]",EC,La Hoguette,"{'numero': '11.1', 'roadname': 'A88'}",,,
270,"[47.9119, -0.08516699999999999]","[0.468701, 0.883357]",AR,Pirmil Est,{'roadname': 'A11'},,,
271,"[47.9119, -0.08516699999999999]","[-0.451501, -0.8922709999999999]",AR,Pirmil Ouest,{'roadname': 'A11'},,,
272,"[47.9797, 0.0512525]","[0, 1]",EC,Le Mans Sud,"{'numero': '9', 'roadname': 'A11'}",,,
273,"[47.8825, 0.30424399999999996]","[0.0291429, 0.999575]",AR,Les Croiselles,{'roadname': 'A28'},,,
274,"[47.8825, 0.30424399999999996]","[-0.031410799999999996, -0.9995069999999999]",AR,Les Perrières,{'roadname': 'A28'},,,
275,"[47.9557, 0.32547499999999996]","[0, 1]",EC,Parigné-l'Evêque,"{'numero': '24', 'roadname': 'A28'}",,,
276,"[48.0415, 0.07804599999999999]","[0.9349500000000001, 0.35478099999999996]",AR,La Chevallerie,{'roadname': 'A81'},,,
277,"[48.0415, 0.07804599999999999]","[-0.929584, -0.36861099999999997]",AR,La Landrière,{'roadname': 'A81'},,,
278,"[48.0029, 0.0951]","[0.690125, 0.72369]",AR,Pruillé Est,{'roadname': 'A11'},,,
279,"[48.0108, 0.106472]","[-0.861541, -0.507689]",AR,Pruillé Ouest,{'roadname': 'A11'},,,
280,"[48.0537, 0.179871]","[0, 1]",BI,Bifurcation A11/A28 Nord,{'roadname': 'A11'},,,
281,"[48.0381, 0.14404599999999998]","[0, 1]",BI,Bifurcation A11/A81,{'roadname': 'A11'},,,
282,"[48.0537, 0.179871]","[0, 1]",BI,Bifurcation A28 Nord/A11,{'roadname': 'A28'},,,
283,"[48.0381, 0.14404599999999998]","[0, 1]",BI,Bifurcation A81/A11,{'roadname': 'A81'},,,
284,"[48.0226, 0.13142399999999999]","[0, 1]",EC,Le Mans Ouest,"{'numero': '8', 'roadname': 'A11'}",,,
285,"[48.0226, 0.131425]","[0, 1]",EC,Le Mans Ouest,"{'numero': '8', 'roadname': 'A11'}",,,
286,"[48.0226, 0.131425]","[0, 1]",EC,Le Mans Ouest Centre Université,"{'numero': '8', 'roadname': 'A11'}",,,
287,"[48.055855, 0.255248]","[-0.839904, 0.542735]",AS,A11 - SARTHE SARGE LE MANS NORD,{'roadname': 'A11'},COFIROUTE,Chartres-Nantes,
288,"[48.055244, 0.252445]","[0.967885, -0.251394]",AS,A11 - SARTHE SARGE LE MANS SUD,{'roadname': 'A11'},COFIROUTE,Nantes-Chartres,
289,"[48.0504, 0.296324]","[0, 1]",BI,Bifurcation A11/A28 Sud,{'roadname': 'A11'},,,
290,"[48.0504, 0.296324]","[0, 1]",BI,Bifurcation A28 Sud/A11,{'roadname': 'A28'},,,
291,"[48.0007, 0.31476000000000004]","[0, 1]",EC,Le Mans - ZI Sud,"{'numero': '23', 'roadname': 'A28'}",,,
292,"[48.0534, 0.329988]","[-0.9991300000000001, -0.0417013]",AR,Haras de Maulepaire,{'roadname': 'A11'},,,
293,"[48.0534, 0.329988]","[0.9771569999999999, 0.21251899999999999]",AR,La Martinière,{'roadname': 'A11'},,,
294,"[48.0747, 0.45114099999999996]","[0.853096, 0.5217539999999999]",AR,La Charpenterie,{'roadname': 'A11'},,,
295,"[48.0747, 0.45114099999999996]","[-0.972695, -0.232087]",AR,La Parnouette,{'roadname': 'A11'},,,
296,"[48.126617, 0.622608]","[-0.686199, -0.727414]",AS,A11 - LA FERTE BERNARD,{'roadname': 'A11'},COFIROUTE,Chartres-Nantes,
297,"[48.125319, 0.622564]","[0.87538, 0.483435]",AS,A11 - VILLAINES LA GONAIS,{'roadname': 'A11'},COFIROUTE,Nantes-Chartres,
298,"[48.1496, 0.691862]","[0, 1]",EC,La Ferté-Bernard,"{'numero': '5', 'roadname': 'A11'}",,,
299,"[48.194, 0.17221499999999998]","[0, 1]",EC,Beaumont-sur-Sarthe,"{'numero': '21', 'roadname': 'A28'}",,,
300,"[48.2431, 0.16499000000000003]","[0.124814, -0.9921800000000001]",AR,Joël Boisgard,{'roadname': 'A28'},,,
301,"[48.2431, 0.16499000000000003]","[-0.22376000000000001, 0.974644]",AR,La Suzannerie,{'roadname': 'A28'},,,
302,"[48.3138, 0.136992]","[0, 1]",EC,Sillé-le-Guillaume - Mamers,"{'numero': '20', 'roadname': 'A28'}",,,
303,"[48.3959, 0.110806]","[0, 1]",EC,Alençon Sud,"{'numero': '19', 'roadname': 'A28'}",,,
304,"[48.457300000000004, 0.127681]","[-0.372988, 0.927836]",AS,Dentelle d'Alençon Est,{'roadname': 'A28'},,,
305,"[48.457300000000004, 0.127681]","[0.128623, -0.991694]",AS,Dentelle d'Alençon Ouest,{'roadname': 'A28'},,,
306,"[48.4532, 0.131389]","[0, 1]",EC,Alençon Nord,"{'numero': '18', 'roadname': 'A28'}",,,
307,"[48.6594, 0.078663]","[0, 1]",EC,Mortrée,"{'numero': '15', 'roadname': 'A88'}",,,
308,"[48.7221, -0.058602999999999995]","[-0.215247, 0.9765600000000001]",AS,Pays d'Argentan Est,{'roadname': 'A88'},,,
309,"[48.7221, -0.058602999999999995]","[0.267407, -0.963584]",AS,Pays d'Argentan Ouest,{'roadname': 'A88'},,,
310,"[48.723, -0.059182]","[0, 1]",EC,Argentan Centre,"{'numero': '13', 'roadname': 'A88'}",,,
311,"[48.688, 0.009616999999999999]","[0, 1]",EC,Argentan Sud,"{'numero': '14', 'roadname': 'A88'}",,,
312,"[48.634, 0.189309]","[-0.554554, 0.832148]",AR,Sées Est,{'roadname': 'A88'},,,
313,"[48.6445, 0.214048]","[0.47332, 0.880891]",AR,Sources de l'Orne,{'roadname': 'A28'},,,
314,"[48.6329, 0.19095299999999998]","[-0.819152, 0.573576]",BA,Barrière de Sées,{'roadname': 'A88'},,,
315,"[48.63, 0.196507]","[0, 1]",BI,Jonction A28/A88,{'roadname': 'A88'},,,
316,"[48.6363, 0.185659]","[0, 1]",EC,Sées,"{'numero': '16', 'roadname': 'A88'}",,,
317,"[48.63, 0.196508]","[0, 1]",EC,Sées (Jonction A88),"{'numero': '17', 'roadname': 'A28'}",,,
318,"[48.6565, 0.22347299999999998]","[-0.31929, -0.947657]",AR,Sources de l'Orne,{'roadname': 'A28'},,,
319,"[48.774, 0.30602199999999996]","[0, 1]",EC,Gacé,"{'numero': '16', 'roadname': 'A28'}",,,
320,"[48.8496, 0.372708]","[0.298874, 0.954293]",AS,Haras Est,{'roadname': 'A28'},,,
321,"[48.8496, 0.372708]","[-0.2632, -0.964741]",AS,Haras Ouest,{'roadname': 'A28'},,,
322,"[49.0341, 0.44364699999999996]","[0, 1]",EC,Broglie-Orbec,"{'numero': '15', 'roadname': 'A28'}",,,
323,"[49.1675, -0.27552499999999996]","[-0.9986109999999999, -0.052684499999999995]",AS,Giberville nord,{'roadname': 'A13'},,,
324,"[49.1675, -0.27552499999999996]","[0.98777, -0.155917]",AS,Giberville sud,{'roadname': 'A13'},,,
325,"[49.1682, -0.245114]","[0, 1]",BI,Jonction A13/A813,{'roadname': 'A813'},,,
326,"[49.169200000000004, -0.301106]","[0, 1]",EC,Mondeville,{'roadname': 'A13'},,,
327,"[49.1792, -0.201156]","[0, 1]",EC,Troarn,"{'numero': '31', 'roadname': 'A13'}",,,
328,"[49.1365, -0.231368]","[0, 1]",LI,Jonction A813/RD613,{'roadname': 'A813'},,,
329,"[49.2296, -0.076385]","[-0.906308, -0.422618]",BA,Barrière de Dozulé,{'roadname': 'A13'},,,
330,"[49.2287, -0.0802985]","[0, 1]",EC,Dozulé,"{'numero': '30', 'roadname': 'A13'}",,,
331,"[49.2473, 0.055387]","[-0.8434849999999999, -0.537152]",AR,Annebault,{'roadname': 'A13'},,,
332,"[49.2565, 0.08692699999999999]","[0.811778, 0.583966]",AR,Beaumont-en-Auge,{'roadname': 'A13'},,,
333,"[49.259, 0.10743899999999999]","[0, 1]",EC,La Haie Tondue,"{'numero': '29', 'roadname': 'A13'}",,,
334,"[49.2912, 0.201867]","[0, 1]",BI,Jonction A13/A132,{'roadname': 'A132'},,,
335,"[49.3134, 0.140789]","[0, 1]",BI,Jonction A132/D677 (Canapville),"{'numero': '3', 'roadname': 'A132'}",,,
336,"[49.2995, 0.186851]","[0, 1]",EC,Honfleur,"{'numero': '2', 'roadname': 'A132'}",,,
337,"[49.2935, 0.19891399999999998]","[0, 1]",EC,Pont l'Evêque,"{'numero': '1', 'roadname': 'A132'}",,,
338,"[49.3242, 0.328843]","[-0.793353, -0.608761]",AS,Beuzeville nord,{'roadname': 'A13'},,,
339,"[49.3209, 0.319198]","[0.7589300000000001, 0.651172]",AS,Beuzeville sud,{'roadname': 'A13'},,,
340,"[49.3221, 0.30805699999999997]","[-0.766044, 0.642788]",BA,Barrière de Quetteville,{'roadname': 'A29'},,,
341,"[49.3189, 0.31387899999999996]","[0, 1]",BI,Jonction A13/A29,{'roadname': 'A29'},,,
342,"[49.1405, 0.577097]","[0.9767849999999999, 0.214224]",AR,Risle et Charentonne,{'roadname': 'A28'},,,
343,"[49.1405, 0.577097]","[-0.937889, -0.34693599999999997]",AR,Risle et Charentonne,{'roadname': 'A28'},,,
344,"[49.141, 0.579951]","[0, 1]",EC,Bernay,"{'numero': '14', 'roadname': 'A28'}",,,
345,"[49.3379, 0.364629]","[-0.9848079999999999, -0.173648]",BA,Barrière de Beuzeville,{'roadname': 'A13'},,,
346,"[49.3381, 0.369675]","[0, 1]",EC,Beuzeville,"{'numero': '28', 'roadname': 'A13'}",,,
347,"[49.3381, 0.369681]","[0, 1]",EC,Beuzeville,"{'numero': '28', 'roadname': 'A13'}",,,
348,"[49.4126, 0.269899]","[0, 1]",EC,La Rivière Saint Sauveur,"{'numero': '3', 'roadname': 'A29'}",,,
349,"[49.3705, 0.22483799999999998]","[0, 1]",EC,Le Chenard,"{'numero': '1', 'roadname': 'A29Ouest'}",,,
350,"[49.3901, 0.255984]","[0, 1]",EC,Le Plateau,"{'numero': '2', 'roadname': 'A29Ouest'}",,,
351,"[49.3841, 0.579548]","[-0.999145, 0.0413525]",AR,Josapha,{'roadname': 'A13'},,,
352,"[49.3835, 0.600015]","[0.9964189999999999, -0.0845474]",AR,Le Moulin,{'roadname': 'A13'},,,
353,"[49.3864, 0.602386]","[-0.642788, 0.766044]",BA,Barrière de Bourneville,{'roadname': 'A131'},,,
354,"[49.3822, 0.606004]","[0, 1]",BI,Jonction A13/A131,{'roadname': 'A131'},,,
355,"[49.3877, 0.601279]","[0, 1]",EC,Bourneville,"{'numero': '28', 'roadname': 'A131'}",,,
356,"[49.378, 0.622572]","[0, 1]",EC,Bourneville,"{'numero': '26', 'roadname': 'A13'}",,,
357,"[49.3719, 0.6883819999999999]","[0.9996889999999999, -0.024955599999999998]",AR,Eturqueraye,{'roadname': 'A13'},,,
358,"[43.390501, 5.258929]","[-0.766044, -0.642788]",AS,A55 - GIGNAC LA NERTHE,{'roadname': 'A55'},ASF,MARTIGUES-MARSEILLE,
359,"[43.392286 , 5.2566836]","[-0.766044, -0.642788]",AS,A55 - GIGNAC REBUTY,{'roadname': 'A55'},ASF,MARSEILLE-MARTIGUES,
360,"[44.9039, 4.92454]","[0, 1]",EC,Malissard,"{'numero': '33', 'roadname': 'N7'}",,,
361,"[44.9545, 4.93511]","[0, 1]",EC,Valence Les Couleures,"{'numero': '35', 'roadname': 'N7'}",,,
362,"[44.9588, 4.93777]","[0, 1]",LI,Jonction N7/N532,{'roadname': 'N7'},,,
363,"[44.9776, 4.96667]","[0, 1]",EC,Saint Marcel lès Valence,"{'numero': '3', 'roadname': 'N532'}",,,
364,"[44.9194, 4.94128]","[0, 1]",EC,Valence Briffaut,"{'numero': '34', 'roadname': 'N7'}",,,
365,"[44.9605, 4.94244]","[0, 1]",EC,Le Plovier,"{'numero': '2', 'roadname': 'N532'}",,,
366,"[44.9623, 4.9509]","[0.965926, 0.25881899999999997]",AR,Les Fruitiers,{'roadname': 'N532'},,,
367,"[44.9861, 4.97966]","[0, 1]",EC,Valence Gare TGV,"{'numero': '4', 'roadname': 'N532'}",,,
368,"[45.0203, 5.04085]","[0, 1]",EC,Bourg de Péage,"{'numero': '6', 'roadname': 'A49'}",,,
369,"[45.0172, 5.02936]","[0, 1]",LI,Limite A49,{'roadname': 'A49'},,,
370,"[44.9994, 5.00091]","[-0.766044, -0.642788]",AS,Les Marthes Nord,{'roadname': 'N532'},,,
371,"[44.9987, 4.99986]","[0, 1]",EC,Alixan,"{'numero': '5', 'roadname': 'N532'}",,,
372,"[44.9994, 5.00091]","[0.766044, 0.642788]",AS,Bayale Sud,{'roadname': 'N532'},,,
373,"[45.026, 5.09699]","[-0.965926, -0.25881899999999997]",BA,Barrière de Chatuzange,{'roadname': 'A49'},,,
374,"[45.0239, 5.08175]","[0, 1]",EC,Chatuzange Le Goubet,"{'numero': '7', 'roadname': 'A49'}",,,
375,"[45.0735, 5.21097]","[-0.20244499999999999, -0.979294]",AS,Porte de la Drôme Est,{'roadname': 'A49'},,,
376,"[45.0735, 5.21097]","[0.37751799999999996, 0.926002]",AS,Royans-Vercors Ouest,{'roadname': 'A49'},,,
377,"[45.0669, 5.20523]","[0, 1]",EC,La Baume d'Hostun,"{'numero': '8', 'roadname': 'A49'}",,,
378,"[45.6621, 4.92319]","[0, 1]",BI,Jonction D301/A46,{'roadname': 'A46S'},,,
379,"[45.7211, 4.9336400000000005]","[0, 1]",EC,Bron aviation,"{'numero': '4', 'roadname': 'A43'}",,,
380,"[45.7249, 4.92411]","[0, 1]",EC,Porte des Alpes,"{'numero': '3', 'roadname': 'A43'}",,,
381,"[45.6982, 4.97605]","[-0.766044, 0.642788]",AS,Manissieux Nord,{'roadname': 'A43'},,,
382,"[45.6982, 4.97605]","[0.766044, -0.642788]",AS,Saint Priest Sud,{'roadname': 'A43'},,,
383,"[45.731, 4.97848]","[0, 1]",EC,Genas,"{'numero': '8', 'roadname': 'N346'}",,,
384,"[45.6715, 4.9388000000000005]","[0, 1]",EC,Mions centre,"{'numero': '13', 'roadname': 'A46S'}",,,
385,"[45.7133, 4.96915]","[0, 1]",EC,St Bonnet de Mure,"{'numero': '10', 'roadname': 'N346'}",,,
386,"[45.6933, 4.96901]","[0, 1]",EC,St Priest Bel Air,"{'numero': '11', 'roadname': 'A46S'}",,,
387,"[45.682, 4.96167]","[0, 1]",EC,St Priest centre,"{'numero': '12', 'roadname': 'A46S'}",,,
388,"[45.7242, 4.97501]","[0, 1]",EC,ZI Mi-plaine,"{'numero': '9', 'roadname': 'N346'}",,,
389,"[45.703, 4.96616]","[0, 1]",BI,Jonction N346/A43/A46S,{'roadname': 'A43'},,,
390,"[45.6485, 5.12011]","[0.939693, -0.34202000000000005]",BA,Barrière de Saint Quentin Fallavier,{'roadname': 'A43'},,,
391,"[45.6537, 5.09959]","[0, 1]",EC,L'Isle d'Abeau Chesnes,"{'numero': '5', 'roadname': 'A43'}",,,
392,"[45.6128, 5.21142]","[-0.9468179999999999, 0.32177]",AS,l'Isle d'Abeau Nord,{'roadname': 'A43'},,,
393,"[45.6128, 5.21142]","[0.9262, -0.377033]",AS,l'Isle d'Abeau Sud,{'roadname': 'A43'},,,
394,"[45.6072, 5.23705]","[0, 1]",EC,l'Isle d'Abeau Centre,"{'numero': '7', 'roadname': 'A43'}",,,
395,"[45.6308, 5.16402]","[0, 1]",EC,Villefontaine,"{'numero': '6', 'roadname': 'A43'}",,,
396,"[45.6727, 5.05143]","[-0.34202000000000005, -0.939693]",BA,Barrière de Saint Exupéry,{'roadname': 'A432'},,,
397,"[45.6881, 5.05941]","[0, 1]",EC,Saint Exupéry,"{'numero': '5', 'roadname': 'A432'}",,,
398,"[45.6932, 5.07768]","[0, 1]",EC,St Laurent de Mure,"{'numero': '4', 'roadname': 'A432'}",,,
399,"[45.6697, 5.0486]","[0, 1]",BI,Jonction A43/A432,{'roadname': 'A43'},,,
400,"[45.6697, 5.0486]","[0, 1]",BI,Jonction A43/A432,{'roadname': 'A432'},,,
401,"[45.8019, 4.92698]","[0, 1]",BI,Jonction A42/A46,{'roadname': 'A46N'},,,
402,"[45.8019, 4.92698]","[0, 1]",BI,jonction A42/A46N/N346,{'roadname': 'A42'},,,
403,"[45.8019, 4.92698]","[0, 1]",BI,Jonction A46N/N346,{'roadname': 'N346'},,,
404,"[45.7704, 4.9848]","[0, 1]",EC,Meyzieux Grand Large,"{'numero': '6', 'roadname': 'N346'}",,,
405,"[45.8105, 4.93658]","[0, 1]",EC,Miribel,"{'numero': '4', 'roadname': 'A42'}",,,
406,"[45.7502, 4.98663]","[0, 1]",EC,Pusignan,"{'numero': '7', 'roadname': 'N346'}",,,
407,"[45.7834, 4.9566300000000005]","[0, 1]",EC,Vaulx en Velin La Rize,"{'numero': '5', 'roadname': 'N346'}",,,
408,"[45.8205, 4.99378]","[0.8660249999999999, 0.5]",BA,Barrière de Beynost,{'roadname': 'A42'},,,
409,"[45.8275, 5.03217]","[0.642788, -0.766044]",BA,Barrière de La Boisse,{'roadname': 'A432'},,,
410,"[45.8275, 5.03217]","[-0.642788, 0.766044]",BA,Gare de péage de La Boisse (vers A42 Genève),{'roadname': 'A432'},,,
411,"[45.8275, 5.03217]","[0.642788, -0.766044]",BA,Gare de péage de La Boisse (vers A432 Grenoble),{'roadname': 'A432'},,,
412,"[45.8275, 5.03217]","[-0.642788, 0.766044]",BA,Gare de péage de La Boisse (vers A432 Paris),{'roadname': 'A432'},,,
413,"[45.8321, 5.02719]","[0, 1]",BI,Jonction A42/A432,{'roadname': 'A432'},,,
414,"[45.8389, 5.04515]","[0, 1]",EC,Montluel,"{'numero': '5.1', 'roadname': 'A42'}",,,
415,"[45.8182, 4.98607]","[0, 1]",EC,Saint Maurice de Beynost,"{'numero': '5', 'roadname': 'A42'}",,,
416,"[45.821, 4.99522]","[0.8660249999999999, 0.5]",AR,Beynost Sud,{'roadname': 'A42'},,,
417,"[45.8203, 4.99238]","[-0.8660249999999999, -0.5]",AR,Beynost Nord,{'roadname': 'A42'},,,
418,"[45.766, 5.08543]","[0, 1]",EC,Meyzieu,"{'numero': '3', 'roadname': 'A432'}",,,
419,"[45.8442, 5.07041]","[0.912905, 0.408171]",AS,Lyon Dagneux Nord,{'roadname': 'A42'},,,
420,"[45.8442, 5.07041]","[-0.8078869999999999, -0.589337]",AS,Lyon Montluel Sud,{'roadname': 'A42'},,,
421,"[45.8528, 5.09631]","[0, 1]",EC,Balan,"{'numero': '6', 'roadname': 'A42'}",,,
422,"[45.8623, 5.17723]","[0, 1]",EC,Pérouges,"{'numero': '7', 'roadname': 'A42'}",,,
423,"[45.9097, 5.24272]","[0.666532, 0.7454759999999999]",AR,Chazey sur Ain,{'roadname': 'A42'},,,
424,"[45.9097, 5.24272]","[-0.6390359999999999, -0.769177]",AR,Les Brotteaux,{'roadname': 'A42'},,,
425,"[46.2789, 4.98353]","[0.9481569999999999, -0.317801]",AR,Les Planons,{'roadname': 'A40'},,,
426,"[46.2789, 4.98353]","[-0.9136869999999999, 0.406418]",AR,Musée de la Bresse,{'roadname': 'A40'},,,
427,"[46.2718, 5.0181]","[0, 1]",EC,Saint Genis,"{'numero': '4', 'roadname': 'A40'}",,,
428,"[46.2524, 5.25624]","[0, 1]",BI,Jonction A39/A40,{'roadname': 'A39'},,,
429,"[46.2617, 5.16343]","[0, 1]",EC,Bourg en Bresse Nord,"{'numero': '5', 'roadname': 'A40'}",,,
430,"[46.3105, 5.2609200000000005]","[0.35053399999999996, 0.9365500000000001]",AR,Beny,{'roadname': 'A39'},,,
431,"[46.3105, 5.2609200000000005]","[-0.30469799999999997, -0.952449]",AR,Marmont,{'roadname': 'A39'},,,
432,"[44.9084, 5.62623]","[0, 1]",LI,Col du Fau,{'roadname': 'A51'},,,
433,"[44.962, 5.6481200000000005]","[0.7071069999999999, -0.7071069999999999]",AR,Les Jaillets,{'roadname': 'A51'},,,
434,"[44.962, 5.6481200000000005]","[-0.7071069999999999, 0.7071069999999999]",AR,Les Marceaux,{'roadname': 'A51'},,,
435,"[44.9604, 5.65062]","[0, 1]",EC,Monteynard,"{'numero': '13', 'roadname': 'A51'}",,,
436,"[45.1359, 5.32505]","[0, 1]",EC,Saint Marcellin,"{'numero': '9', 'roadname': 'A49'}",,,
437,"[45.0455, 5.67884]","[-0.906308, -0.422618]",BA,Barrière de Le Crozet,{'roadname': 'A51'},,,
438,"[45.0864, 5.6715800000000005]","[0, 1]",EC,Saint Paul de Varces,"{'numero': '11', 'roadname': 'A51'}",,,
439,"[45.0759, 5.67958]","[0, 1]",EC,Vif,"{'numero': '12', 'roadname': 'A51'}",,,
440,"[45.1357, 5.69037]","[0, 1]",EC,Pont-De-Claix,"{'numero': '7', 'roadname': 'A480'}",,,
441,"[45.1299, 5.69064]","[0, 1]",EC,Jonction A480/N85 (Rives du Drac),"{'numero': '8', 'roadname': 'A480'}",,,
442,"[45.1199, 5.6867]","[0, 1]",EC,Claix,"{'numero': '9', 'roadname': 'A480'}",,,
443,"[45.1104, 5.68101]","[0, 1]",EC,Varces,"{'numero': '10', 'roadname': 'A480'}",,,
444,"[45.1592, 5.36173]","[0.528142, 0.8491559999999999]",AR,Chambaran,{'roadname': 'A49'},,,
445,"[45.1592, 5.36173]","[-0.622378, -0.782717]",AR,Saint Sauveur,{'roadname': 'A49'},,,
446,"[45.2085, 5.4549]","[0.874958, 0.484199]",AR,l'Albenc,{'roadname': 'A49'},,,
447,"[45.1981, 5.4227]","[0, 1]",EC,Vinay,"{'numero': '10', 'roadname': 'A49'}",,,
448,"[45.2093, 5.68612]","[0, 1]",EC,Z.I. - centre Etudes Nuclaires,"{'numero': '1', 'roadname': 'A480'}",,,
449,"[45.1897, 5.70264]","[0, 1]",EC,Vercors-Eslangon,"{'numero': '2', 'roadname': 'A480'}",,,
450,"[45.18, 5.70233]","[0, 1]",EC,Catane,"{'numero': '3', 'roadname': 'A480'}",,,
