p_max,p_cum,id_station,operateur,amenageur,longitude,latitude
24.0,24.0,FRSIGESIGE315,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.484081,48.914985
22.0,44.0,FRESEPS42218BQ,E-Totem,SEMOB,4.37989,45.437243
300.0,600.0,FRALLEGO800132,Allego,Allego,7.3645699,48.1094921
150.0,300.0,FRIZFPFAST446,IZIVIA,IZIVIA FAST,-1.64384,47.381665
300.0,2422.0,FRATLPFR00295,Atlante France,Atlante,1.61121,47.76725
300.0,2600.0,FRELCPAULCE,Electra,Electra,2.486965,48.951196
24.0,24.0,FRIZMPMAMP60,IZIVIA,IZIVIA Métropoles,5.564534,43.295279
22.0,44.0,FRS77E77288002,Bouygues E&S,Ecocharge77,2.6534923,48.5263359
22.0,44.0,FRS77E77284010,Bouygues E&S,Ecocharge77,2.893609,48.949873
22.0,44.0,FRALLEGO900621,EV Cars,EV Cars,5.9444121,45.5736183
24.0,24.0,FRIXLPLIMO37,IZIVIA,IZIVIA EXPRESS,1.302553,45.833559
22.0,44.0,FRALLEGO999095,EV Cars,EV Cars,-0.6556759,44.8304419
300.0,1288.0,FRVIAP122101,ENGIE Vianeo,ENGIE Vianeo,-1.353825,48.654887
180.0,360.0,FRIZFPFAST207,IZIVIA,IZIVIA FAST,2.4279,42.624839
150.0,600.0,FRIZFEFAST610,IZIVIA,IZIVIA FAST,3.424725,50.129038
22.0,44.0,FRALLEGO800731,Allego,Allego,3.516575,50.3397635
22.0,44.0,FRALLEGO900822,EV Cars,EV Cars,-0.5157816,44.8656464
22.0,44.0,FRALLEGO999047,EV Cars,EV Cars,-3.3953082,47.7656591
150.0,300.0,FRIZFPFAST581,IZIVIA,IZIVIA FAST,-0.885197,48.844809
63.0,87.0,FRE04POAZS262,IZIVIA,IZIVIA EXPRESS,-1.584298,47.261283
150.0,544.0,FRETIP61483A,E-Totem,E-Totem,-0.419314,48.557596
24.0,24.0,FRSIGESIGE232,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.444934,49.050178
300.0,5244.0,FRELCPAAARZS,Electra,Electra,2.220567,43.217186
22.0,44.0,FRALLEGO900862,EV Cars,EV Cars,2.6592986,48.8394014
25.0,47.0,FRSE1PSE77CVGA,STATIONS-E,STATIONS-E,2.574122,48.653926
300.0,600.0,FRALLEGO900005,EV Cars,EV Cars,2.6076356,48.7762873
18.0,36.0,FRS77E77165001,Bouygues E&S,Ecocharge77,2.860826,48.50412
25.0,47.0,FRSE1PSE50JABA,STATIONS-E,STATIONS-E,-1.570049,48.760148
300.0,2400.0,FRVIAP122084,ENGIE Vianeo,ENGIE Vianeo,6.112059,49.077394
300.0,600.0,FRALLEGO900156,EV Cars,EV Cars,-1.6808901,48.0816512
22.0,44.0,FRALLEGO900666,EV Cars,EV Cars,1.8903893,50.9528723
300.0,600.0,FRALLEGO800055,Allego,Allego,7.5572044,47.5831304
50.0,100.0,FRALLEGO900499,EV Cars,EV Cars,2.032647,48.9114994
22.0,44.0,FRALLEGO999084,EV Cars,EV Cars,2.3507941,49.0088223
320.0,960.0,FRIENPJAO4XJYPV38,NW IECharge,NW IECharge,6.09642,48.47696
150.0,666.0,FRELCPVCHLE,Electra,Electra,2.375825,48.661429
24.0,46.0,FRSE1PSE62HADA,STATIONS-E,STATIONS-E,2.546581,50.453871
22.0,44.0,FRALLEGO900763,EV Cars,EV Cars,-4.5262042,48.3873612
150.0,344.0,FRALLP7970H646I2C3,Allego,Allego,-1.258413,49.313823
320.0,960.0,FRIENP7OFVZ8FSP57H,NW IECharge,NW IECharge,-0.075603,49.061746
24.0,46.0,FRSE1PSE33LABA,STATIONS-E,STATIONS-E,-1.068204,44.976427
150.0,502.3,FRETIP60589A,E-Totem,E-Totem,2.469417,49.229835
150.0,600.0,FRALLP3ZW71G3XEL10,Allego,Allego,3.343538,46.542757
320.0,960.0,FRIENP7IVPQ4WCPC6O,NW IECharge,NW IECharge,-1.740388,49.561385
50.0,50.0,FRGLYPLYON59,IZIVIA,IZIVIA FMET 1,4.986585,45.771356
300.0,2250.8199999999997,FRLMSP89369704,ENGIE Vianeo,ENGIE Vianeo,3.172444,48.165359
300.0,600.0,FRALLEGO900330,EV Cars,EV Cars,0.9673789,49.5355888
150.0,300.0,FRALLEGO900433,EV Cars,EV Cars,6.4775833,48.197304
24.0,24.0,FRSIGESIGE493,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.227917,49.11275
24.0,46.0,FRSE1PSE57RMTA,STATIONS-E,STATIONS-E,6.170974,49.274482
24.0,24.0,FRSIGESIGE301,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.335975,48.935119
24.0,46.0,FRSE1PSE33HACA,STATIONS-E,STATIONS-E,-1.166471,45.223009
22.0,44.0,FRALLEGO700120,EV Cars,EV Cars,2.7854664,48.8531862
24.0,24.0,FRSIGESIGE313,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.640491,48.873308
24.0,46.0,FRSE1PSE72SABA,STATIONS-E,STATIONS-E,0.459947,48.274377
120.0,480.0,FRALLP59YW7Y9C58RP,Allego,Allego,2.277923,48.667062
24.0,46.0,FRSE1PSE59DAJA,STATIONS-E,STATIONS-E,3.086528,50.378071
320.0,960.0,FRIENP4O9OHLXM5KH9,NW IECharge,NW IECharge,5.407851,45.806785
350.0,4486.0,FRIOYP3B7FE5I4FYW7,Ionity,Ionity,-0.017597,46.451625
50.0,122.0,FRVIAP142065,ENGIE Vianeo,ENGIE Vianeo,5.382539,43.279776
50.0,50.0,FRALLPGO000143,Allego,Allego,7.01365,43.57196
300.0,600.0,FRALLEGO800155,Allego,Allego,4.3612627,43.8110946
150.0,544.0,FRETIP73039A,E-Totem,E-TOTEM INFRADIV,5.658234,45.578938
7.36,58.88,FRLMSP89880038,ENGIE Vianeo,ENGIE Vianeo,2.758652,50.29599
320.0,960.0,FRIENP62S1LC5ATBMS,NW IECharge,NW IECharge,-1.71418,48.42006
22.0,44.0,FRALLEGO900699,EV Cars,EV Cars,3.0451627,50.3970152
300.0,1822.0,FRELCPTOSCC,Electra,Electra,5.93811,43.13053
24.0,24.0,FRSIGESIGE69,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.140268,48.880798
24.0,24.0,FRSIGESIGE435,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.301277,48.915113
400.0,800.0,FRALLEGO800401,Allego,Allego,4.7916331,44.646481
320.0,960.0,FRIENP3PH8NKSVN6HH,NW IECharge,NW IECharge,-4.642571,48.4357
50.0,143.0,FRBMPP4749P,Bump,Bump,2.474312,48.943026
150.0,300.0,FRGYMPEVBDC1101500001,GreenYellow eMobility,GreenYellow eMobility,-1.6806821,47.8588928
180.0,360.0,FRIZFPFAST218,IZIVIA,IZIVIA FAST,1.514822,43.564853
22.0,44.0,FRGYMPEVBP2227145,GreenYellow eMobility,GreenYellow eMobility,1.4716402,43.6453754
25.0,47.0,FRSE1PSE57RABA,STATIONS-E,STATIONS-E,6.329632,49.442239
300.0,1222.0,FRELCPBEZIM,Electra,Electra,3.209869,43.365619
200.0,1200.0,FRIZFPFAST444,IZIVIA,IZIVIA FAST,0.725071,47.380412
100.0,488.0,FRVIAP124001,ENGIE Vianeo,ENGIE Vianeo,2.050291,47.207878
50.0,93.0,FRALLEGO002106,Allego,Allego,1.277483,45.8366182
18.0,36.0,FRS77E77096001,Bouygues E&S,Ecocharge77,2.700847,48.488678
25.0,47.0,FRSE1PSE44NPCA,STATIONS-E,STATIONS-E,-1.507665,47.246902
150.0,600.0,FRBMPP198841P,Bump,Bump,-1.836378,48.079326
300.0,1222.0,FRELCPCLFCC,Electra,Electra,3.137814,45.789435
24.0,46.0,FRSE1PSE23EABA,STATIONS-E,STATIONS-E,2.482493,46.168718
200.0,400.0,FRE04POAZS243,IZIVIA,IZIVIA EXPRESS,1.016885,47.403579
350.0,4486.0,FRIOYP4XNBORV0A7BF,Ionity,Ionity,5.509793,49.118571
18.0,36.0,FRS77E77008001,Bouygues E&S,Ecocharge77,3.021658,48.97871
22.08,88.32,FRLMSP89422364,ENGIE Vianeo,ENGIE Vianeo,5.17661,46.190719
300.0,1822.0,FRATLPFR00360,Atlante France,Atlante,6.130807,49.348403
24.0,24.0,FRSIGESIGE444,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.381279,48.79825
300.0,2250.5,FRVIAP103106,ENGIE Vianeo,ENGIE Vianeo,5.211201,45.075703
300.0,1222.0,FRELCPPLAGM,Electra,Electra,1.953693,48.830259
300.0,600.0,FRALLEGO900200,EV Cars,EV Cars,1.5182252,48.4501878
180.0,360.0,FRIZFPFAST276,IZIVIA,IZIVIA FAST,-0.367688,44.657053
150.0,322.0,FRIZFPFAST497,IZIVIA,IZIVIA FAST,-2.209423,47.293281
150.0,300.0,FRIZFPFAST225,IZIVIA,IZIVIA FAST,3.415171,46.14241
150.0,644.0,FRELCPCERCA,Electra,Electra,3.021028,42.700304
150.0,300.0,FRIZFPFAST80,IZIVIA,IZIVIA FAST,5.399651,43.295572
150.0,300.0,FRGYMP23BZ9199B,GreenYellow eMobility,GreenYellow eMobility,2.7224174,48.415378
24.0,46.0,FRS77E77397001,Bouygues E&S,Ecocharge77,3.207247,48.962259
300.0,2472.0,FRVIAP101107,ENGIE Vianeo,ENGIE Vianeo,2.635366,48.610634
350.0,2243.0,FRIOYP8BO2M5SGWLSJ,Ionity,Ionity,-0.333831,45.173218
150.0,622.0,FRELCPSDEHI,Electra,Electra,2.365284,48.92127
24.0,46.0,FRSE1PSE05BACA,STATIONS-E,STATIONS-E,6.62529,44.88308
150.0,600.0,FRBMPP181782P,Bump,Bump,2.555627,44.364072
22.0,44.0,FRALLEGO900783,EV Cars,EV Cars,-1.1033575,46.111161
150.0,300.0,FRIZFEFAST461,IZIVIA,IZIVIA FAST,1.024868,48.477592
22.0,44.0,FRESEPS42005AB,E-Totem,SEMOB,4.272165,45.529554
2.3,4.6,FRESEPS42283AA,E-Totem,E-Totem,4.535291,45.556078
22.0,132.0,FRETIP07309A,E-Totem,E-TOTEM INFRADIV,4.605803,45.145369
22.0,95.4,FRBMPP150397P,Bump,Bump,4.985429,45.726325
22.0,44.0,FRALLEGO900795,EV Cars,EV Cars,2.3453085,48.7840053
150.0,522.0,FRETIP77385A,E-Totem,E-TOTEM INFRADIV,3.232705,48.85228
25.0,47.0,FRSE1PSE91ABCA,STATIONS-E,STATIONS-E,1.996444,48.311736
22.0,44.0,FRALLEGO800760,Allego,Allego,7.3645699,48.1094921
24.0,24.0,FRE04POAZS239,IZIVIA,IZIVIA EXPRESS,0.08352,49.36012
150.0,300.0,FRALLEGO700201,EV Cars,EV Cars,-0.9422815,47.0557885
150.0,600.0,FRBMPP181781P,Bump,Bump,4.973148,49.684419
22.0,22.0,FRGYMPEVB510049006,GreenYellow eMobility,GreenYellow eMobility,2.2505335,49.12575
150.0,300.0,FRALLEGO800993,Allego,Allego,2.1144153,49.4358805
24.0,46.0,FRS77E77118003,Bouygues E&S,Ecocharge77,2.68868,48.945433
150.0,600.0,FRIZFPFAST198,IZIVIA,IZIVIA FAST,4.915663,44.940705
22.0,44.0,FRALLEGO900799,EV Cars,EV Cars,5.2622707,43.4320578
18.0,36.0,FRS77E77095001,Bouygues E&S,Ecocharge77,2.760311,48.971008
7.4,44.4,FRBMPP265291P,Bump,Bump,2.656708,50.003994
300.0,4362.0,FRVIAP104114,ENGIE Vianeo,ENGIE Vianeo,1.808766,43.353167
150.0,300.0,FRALLEGO800103,Allego,Allego,1.867829,50.0958844
300.0,1222.0,FRELCPMWLKF,Electra,Electra,7.286081,47.736858
23.0,137.0,FRELCPGRPSO,Electra,Electra,8.780501,41.883589
150.0,300.0,FRIZFPFAST436,IZIVIA,IZIVIA FAST,-3.259053,47.800204
320.0,960.0,FRIENP7ZYHP5IYZ4V5,NW IECharge,NW IECharge,1.986238,48.925934
320.0,960.0,FRIENP2FQXEMD28TKD,NW IECharge,NW IECharge,3.403901,47.00445
22.0,134.3,FRETIP34123A,E-Totem,E-Totem,3.8095,43.61692
180.0,360.0,FRIZFPFAST474,IZIVIA,IZIVIA FAST,-0.37993,45.111076
25.0,47.0,FRSE1PSE91BACA,STATIONS-E,STATIONS-E,2.274104,48.431249
150.0,688.0,FRBMPP183112P,Bump,Bump,-1.03959,43.7292
24.0,46.0,FRSE1PSE91EPBA,STATIONS-E,STATIONS-E,2.524185,48.701723
150.0,1222.0,FRATLPFR00339,Atlante France,Atlante,0.940639,45.90257
150.0,300.0,FRALLEGO800111,Allego,Allego,1.1723268,49.006489
47.0,47.0,FRGYMTESTD4E37A43STATIONID,GreenYellow eMobility,,4.0841762,43.5585578
24.0,46.0,FRSE1PSE33CABA,STATIONS-E,STATIONS-E,-1.144224,45.072092
150.0,622.0,FRELCPLAGKF,Electra,Electra,-1.153546,46.178281
24.0,46.0,FRSE1PSE80RACA,STATIONS-E,STATIONS-E,2.321181,49.902548
22.0,22.0,FRALLEGO800547,Allego,Allego,6.1232687,46.138894
320.0,960.0,FRIENP3OJC5T9U9M8X,NW IECharge,NW IECharge,-1.153017,44.4147
22.0,44.0,FRALLEGO900997,EV Cars,EV Cars,-2.7899782,47.6593247
300.0,2250.8199999999997,FRLMSP89369701,ENGIE Vianeo,ENGIE Vianeo,4.729611,45.903118
300.0,3144.0,FRVIAP104103,ENGIE Vianeo,ENGIE Vianeo,2.4726,48.084313
22.0,44.0,FRGYMPEVBP2227143,GreenYellow eMobility,GreenYellow eMobility,4.8880924,43.9847361
300.0,2532.0,FRVIAP122057,ENGIE Vianeo,ENGIE Vianeo,-1.716354,48.117095
24.0,46.0,FRSE1PSE45GNAA,STATIONS-E,STATIONS-E,2.628974,47.685337
22.0,132.0,FRBMPP29049P,Bump,Bump,2.212891,48.846886
24.0,24.0,FRSIGESIGE226,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.011658,48.803085
300.0,600.0,FRALLEGO800066,Allego,Allego,3.174266,43.2653096
350.0,2243.0,FRIOYP79QRYOSW8OUU,Ionity,Ionity,1.755607,50.167331
22.0,132.0,FRETIP26360A,E-Totem,E-TOTEM INFRADIV,4.789185,44.419846
150.0,300.0,FRIZFPFAST205,IZIVIA,IZIVIA FAST,2.975411,50.405243
320.0,960.0,FRIENP4KHNN4M2F71F,NW IECharge,NW IECharge,1.163118,48.221297
22.0,44.0,FRALLEGO900602,EV Cars,EV Cars,2.4206889,47.0913952
150.0,300.0,FRALLEGO900417,EV Cars,EV Cars,-1.4969026,43.4904992
150.0,300.0,FRALLEGO900923,EV Cars,EV Cars,4.4291633,43.9900824
22.0,44.0,FRS77E77363003,Bouygues E&S,Ecocharge77,2.62940691555965,48.914569615281
150.0,300.0,FRALLEGO900393,EV Cars,EV Cars,-3.3953082,47.7656591
150.0,502.3,FRETIP44114A,E-Totem,E-Totem,-1.590372,47.245959
150.0,300.0,FRGYMPEVBDC1102000001,GreenYellow eMobility,GreenYellow eMobility,-1.722467,48.5526568
150.0,300.0,FRALLEGO800095,Allego,Allego,2.7761534,50.4233816
50.0,50.0,FRALLPGO000101,Allego,Allego,-1.49852,43.497436
150.0,300.0,FRGYMP23BZ9132B,GreenYellow eMobility,GreenYellow eMobility,4.8880924,43.9847361
150.0,600.0,FRIZFPFAST170,IZIVIA,IZIVIA FAST,1.907845,47.879619
320.0,960.0,FRIENP7V91NDNAMA0F,NW IECharge,NW IECharge,0.619011,47.690145
150.0,300.0,FRIZFPFAST62,IZIVIA,IZIVIA FAST,4.021133,49.220584
75.0,200.0,FRALLEGO900275,EV Cars,EV Cars,2.3723101,48.7116729
350.0,2243.0,FRIOYP8Q66K376OLPG,Ionity,Ionity,5.695984,45.1599
2.3,4.6,FRETIP77390C,E-Totem,E-Totem,2.664423,48.796319
150.0,600.0,FRIZFPFAST68,IZIVIA,IZIVIA FAST,5.548526,46.668793
300.0,1222.0,FRELCPLFAIM,Electra,Electra,6.044485,43.163401
75.0,200.0,FRALLEGO900296,EV Cars,EV Cars,-0.2197859,44.9006336
150.0,300.0,FRIZFPFAST29,IZIVIA,IZIVIA FAST,-1.540558,49.278249
300.0,600.0,FRALLEGO800058,Allego,Allego,1.4000595,43.693
25.0,47.0,FRSE1PSE02PABA,STATIONS-E,STATIONS-E,3.445528,49.488325
300.0,600.0,FRALLEGO900071,EV Cars,EV Cars,-2.7899782,47.6593247
24.0,48.0,FRGLYPLYON36,IZIVIA,IZIVIA FMET 1,4.976542,45.772192
225.0,1572.0,FRELCPSORDD,Electra,Electra,4.8863,43.984501
180.0,742.0,FRETIP34172A,E-Totem,E-TOTEM INFRA 3M,3.891462,43.60716
150.0,688.0,FRBMPP167297P,Bump,Bump,-0.333641,49.188111
300.0,2622.0,FRELCPGEICC,Electra,Electra,7.694014,48.533317
24.0,46.0,FRSE1PSE62FABA,STATIONS-E,STATIONS-E,2.134278,50.513749
300.0,4584.58,FRLMSP89370720,ENGIE Vianeo,ENGIE Vianeo,2.719718,49.518581
22.0,44.0,FRALLEGO900679,EV Cars,EV Cars,-1.4550075,46.6637824
22.0,110.0,FRALLP31PFPTQ2HFAI,Allego,Allego,1.477248,43.557032
22.0,44.0,FRELCPACYSC,Electra,Electra,6.087081,45.893747
300.0,1822.0,FRATLPFR00374,Atlante France,Atlante,2.30814,49.923
24.0,48.0,FRGLYPLYON188,IZIVIA,IZIVIA FMET 1,4.862361,45.766254
150.0,300.0,FRIZFPFAST280,IZIVIA,IZIVIA FAST,5.64297,46.253844
50.0,93.0,FRALLPGO002126,Allego,Allego,4.879304,44.906766
22.0,44.0,FRALLEGO999062,EV Cars,EV Cars,-1.6808901,48.0816512
22.0,44.0,FRGYMPEVBP2227137,GreenYellow eMobility,GreenYellow eMobility,5.0686974,47.3509777
400.0,2343.0,FRIOYP4E0L4XQ96WPI,Ionity,Ionity,2.840296,50.686672
50.0,50.0,FRALLPGO000006,Allego,Allego,6.128617,48.693147
2.3,4.6,FRESEPS42092AA,E-Totem,E-Totem,4.373869,45.485958
22.0,44.0,FRALLEGO800730,Allego,Allego,3.516575,50.3397635
25.0,47.0,FRESEPS42218BT,E-Totem,SEMOB,4.388732,45.460156
22.0,112.3,FRETIP63121A,E-Totem,E-Totem,3.220403,45.61022
300.0,3338.0,FRATLPFR00307,Atlante France,Atlante,-0.432787,44.975352
300.0,600.0,FRALLEGO900177,EV Cars,EV Cars,1.8103257,50.9323147
24.0,46.0,FRSE1PSE05TADA,STATIONS-E,STATIONS-E,6.036625,44.458619
24.0,24.0,FRGLYPLYON204,IZIVIA,IZIVIA FMET 1,4.864143,45.770413
150.0,522.0,FRETIP80164A,E-Totem,E-TOTEM INFRADIV,2.356015,49.898372
24.0,24.0,FRSIGESIGE115,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.156808,48.838145
24.0,24.0,FRSIGESIGE306,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.213465,48.86188
150.0,300.0,FRALLEGO900395,EV Cars,EV Cars,3.1193519,45.8743338
18.0,36.0,FRS77E77099001,Bouygues E&S,Ecocharge77,2.70119,48.149586
150.0,300.0,FRIZFPFAST120,IZIVIA,IZIVIA FAST,3.838621,43.56947
22.0,44.0,FRESEPS42218BF,E-Totem,SEMOB,4.40185,45.4405
150.0,300.0,FRIZFPFAST50,IZIVIA,IZIVIA FAST,4.112278,45.146266
22.0,134.3,FRETIP34090A,E-Totem,E-Totem,3.930916,43.646763
300.0,1222.0,FRELCPSHEKF,Electra,Electra,-1.632464,47.228411
150.0,300.0,FRALLEGO900988,EV Cars,EV Cars,2.6106857,48.8774605
300.0,2250.8199999999997,FRLMSP89369714,ENGIE Vianeo,ENGIE Vianeo,1.082591,48.239337
300.0,1222.0,FRELCPSOSKY,Electra,Electra,2.329124,48.901759
150.0,300.0,FRALLEGO700213,EV Cars,EV Cars,1.3701572,43.6475108
100.0,200.0,FRIZMPMAMP57,IZIVIA,IZIVIA Métropoles,5.384198,43.489262
24.0,24.0,FRSIGESIGE503,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.447617,48.98741
75.0,200.0,FRALLEGO900476,EV Cars,EV Cars,7.386218,47.7713958
300.0,2422.0,FRELCPFRMLE,Electra,Electra,6.808687,49.136973
22.0,44.0,FRGYMPEVBP2227080,GreenYellow eMobility,GreenYellow eMobility,-0.514845,44.88228
18.0,36.0,FRS77E77100001,Bouygues E&S,Ecocharge77,2.79478,48.505161
22.0,44.0,FRALLEGO900836,EV Cars,EV Cars,5.6638786,45.2383204
24.0,46.0,FRSE1PSE64BACA,STATIONS-E,STATIONS-E,-1.59932,43.427565
150.0,322.0,FRBMPP198398P,Bump,Bump,7.591561,48.843317
150.0,350.0,FRALLEGO800405,Allego,Allego,4.8353174,44.7863197
22.0,66.0,FRIOYP4545,Ionity,Ionity,-1.150379,43.528739
150.0,300.0,FRIZFPFAST325,IZIVIA,IZIVIA FAST,-4.311924,48.561882
24.0,46.0,FRSE1PSE57FADA,STATIONS-E,STATIONS-E,6.093191,49.306244
150.0,544.0,FRETIP59244A,E-Totem,E-TOTEM INFRADIV,3.194667,50.174522
300.0,3444.0,FRELCPAAVITE,Electra,Electra,5.243111,43.446899
300.0,1822.0,FRATLPFR00304,Atlante France,Atlante,0.175028,45.692375
22.0,44.0,FRALLEGO900817,EV Cars,EV Cars,1.4816494,45.1454296
18.0,36.0,FRS77E77266001,Bouygues E&S,Ecocharge77,2.829,48.455761
24.0,46.0,FRS77E77192002,Bouygues E&S,Ecocharge77,2.87067,48.70882
24.0,24.0,FRE04POAZS306,IZIVIA,IZIVIA EXPRESS,6.483961,46.385311
22.0,22.0,FRSE1PSE33MJBD,STATIONS-E,STATIONS-E,-0.688684,44.881031
22.0,90.3,FRETIP34120A,E-Totem,E-Totem,3.912612,43.654727
22.0,44.0,FRALLEGO900995,EV Cars,EV Cars,4.0662542,49.2603568
300.0,600.0,FRALLEGO700211,EV Cars,EV Cars,2.3725217,48.7543338
150.0,300.0,FRIZFPFAST233,IZIVIA,IZIVIA FAST,-1.990226,48.634661
22.0,132.0,FRETIP69268A,E-Totem,E-TOTEM INFRADIV,4.752136,45.651844
22.0,134.3,FRETIP34172J,E-Totem,E-Totem,3.86096,43.630689
150.0,300.0,FRIZFEFAST396,IZIVIA,IZIVIA FAST,7.758525,48.828003
75.0,200.0,FRALLEGO900265,EV Cars,EV Cars,4.0662542,49.2603568
24.0,48.0,FRGLYPLYON121,IZIVIA,IZIVIA FMET 1,4.860316,45.742073
18.0,36.0,FRS77E77022001,Bouygues E&S,Ecocharge77,2.603382,48.44495
24.0,46.0,FRSE1PSE62NAEA,STATIONS-E,STATIONS-E,2.999883,50.426171
22.0,44.0,FRS77E77284003,Bouygues E&S,Ecocharge77,2.882553,48.967475
150.0,300.0,FRIZFPFAST391,IZIVIA,IZIVIA FAST,2.141552,49.023078
24.0,46.0,FRSE1PSE33LAHA,STATIONS-E,STATIONS-E,-1.088618,44.987019
25.0,47.0,FRSE1PSE60MABA,STATIONS-E,STATIONS-E,2.453725,49.258934
319.0,982.0,FRIENPTGLHNOYWDKI,NW IECharge,NW IECharge,-1.754702,48.125252
24.0,46.0,FRSE1PSE07RABA,STATIONS-E,STATIONS-E,4.342109,44.45901
150.0,644.0,FRELCPBESJL,Electra,Electra,5.95496,47.219822
22.0,44.0,FRALLEGO900712,EV Cars,EV Cars,2.5827484,48.8542869
300.0,600.0,FRALLEGO900227,EV Cars,EV Cars,6.125094,45.926102
150.0,300.0,FRALLEGO800171,Allego,Allego,2.5824439,48.7117599
24.0,46.0,FRS77E77397002,Bouygues E&S,Ecocharge77,3.214234,48.965053
22.0,132.0,FRETIP45234A,E-Totem,E-TOTEM INFRADIV,1.912082,47.878284
350.0,5743.0,FRIOYP29ZIAU62NHPI,Ionity,Ionity,4.723115,44.21656
18.0,36.0,FRS77E77178001,Bouygues E&S,Ecocharge77,2.674363,48.230656
25.0,72.0,FRESEPS42218BH,E-Totem,SEMOB,4.424937,45.42304
75.0,200.0,FRALLEGO900262,EV Cars,EV Cars,5.8771229,43.1240678
22.0,44.0,FRETIP44171C,E-Totem,E-Totem,-1.726773,47.136412
18.0,36.0,FRS77E77475001,Bouygues E&S,Ecocharge77,2.947197,48.958482
2.3,4.6,FRESEPS42316AC,E-Totem,E-Totem,4.26309,45.397212
24.0,46.0,FRSE1PSE77NABA,STATIONS-E,STATIONS-E,2.906255,48.922016
150.0,300.0,FRIZFPFAST40,IZIVIA,IZIVIA FAST,-1.232857,47.934662
150.0,522.0,FRETIP62060A,E-Totem,E-TOTEM INFRADIV,2.11774,50.228029
47.0,94.0,FRGYMPDE4040B1GP5C00018N,GreenYellow eMobility,GreenYellow eMobility,-1.6986618,48.0684689
24.0,46.0,FRSE1PSE62MBDA,STATIONS-E,STATIONS-E,1.581322,50.460907
22.0,22.0,FRGYMPEVBP2236125,GreenYellow eMobility,GreenYellow eMobility,2.7224174,48.415378
150.0,622.0,FRBMPP154412P,Bump,Bump,1.642631,50.729321
24.0,24.0,FRSIGESIGE227,IZIVIA,SYNDICAT INTERCOMMUNAL POUR LE GAZ ET L'ELECTRICITE EN ILE-DE-FRANCE (SIGEIF) (SIGEIF),2.549687,48.847681
22.0,44.0,FRALLEGO900560,EV Cars,EV Cars,6.4793061,43.5102598
22.0,44.0,FRALLEGO900781,EV Cars,EV Cars,3.6136005,49.5487823
300.0,600.0,FRVIAP2019100101,ENGIE Vianeo,ENGIE Vianeo,-0.723811,48.071757
150.0,300.0,FRIZFPFAST11,IZIVIA,IZIVIA FAST,5.52245,43.64509
150.0,150.0,FRGYMP2403015,GreenYellow eMobility,GreenYellow eMobility,2.5319389,48.8333288
350.0,1543.0,FRIOYP7JIHFO63MCO0,Ionity,Ionity,5.912983,44.236495
24.0,46.0,FRSE1PSE33LAFA,STATIONS-E,STATIONS-E,-1.198398,45.004297
300.0,2488.0,FRVIAP122060,ENGIE Vianeo,ENGIE Vianeo,-1.513862,47.253181
200.0,822.0,FRELCPSLLBO,Electra,Electra,-1.487467,47.265106
300.0,1222.0,FRELCPVRNJL,Electra,Electra,1.99332,48.97622
24.0,46.0,FRSE1PSE33LAEA,STATIONS-E,STATIONS-E,-1.079073,44.977336
18.0,36.0,FRS77E77045001,Bouygues E&S,Ecocharge77,2.657576,48.195572
150.0,300.0,FRIZFPFAST55,IZIVIA,IZIVIA FAST,2.67852,50.47474
150.0,644.0,FRATLPFR00265,Atlante France,Atlante,-4.106007,47.979312
22.0,44.0,FRALLEGO900717,EV Cars,EV Cars,-0.4818849,43.9011918
180.0,720.0,FRIZFPFAST167,IZIVIA,IZIVIA FAST,1.075604,43.23655
