p_max,p_cum,id_station,operateur,amenageur,longitude,latitude
300.0,300.0,FRELCPXQ9Y,Electra,Electra,4.889871,44.960494
17.0,17.0,FRS37P221252,Modulo,Modulo Energies,0.844593,47.350406
300.0,300.0,FRELCP8XNV,Electra,Electra,-4.43614,48.416876
187.5,1297.0,FRPD1PITMGRT,Power Dot France,Power Dot France,1.418643,43.714179
22.0,22.0,FRN54P243118,Modulo,Modulo Energies,6.176674,48.68841
17.0,17.0,FRS08P35885,Modulo,Modulo Energies,5.044,49.6695
18.0,36.0,FRS77E77285001,Bouygues E&S,Ecocharge77,2.64036,48.542576
22.0,22.0,FRELCPQEMY,Electra,Electra,3.180272,50.723548
300.0,300.0,FRELCPY5PV,Electra,Electra,2.62092,50.511613
150.0,522.0,FRETIP27229A,E-Totem,E-Totem,1.183583,49.018943
22.0,44.0,FRS77E77352001,Bouygues E&S,Ecocharge77,2.772659,48.660645
300.0,600.0,FRVIAP1000116983,ENGIE Vianeo,ENGIE Vianeo,5.868785,45.247582
100.0,272.0,FRPD1PGMVGAN,Power Dot France,Power Dot France,-0.399894,43.21977
150.0,300.0,FRALLPGO900095,Allego,Allego,2.796775,50.520825
200.0,672.0,FRPD1PBWNSEL,Power Dot France,Power Dot France,7.42364,48.255447
17.0,17.0,FRS41P4489,Modulo,Modulo Energies,2.05821,47.42841
22.0,22.0,FRELCPXB4V,Electra,Electra,2.457028,48.905736
100.0,224.3,FRETIP74160A,E-Totem,E-Totem,6.40182,45.876531
150.0,150.0,FRELCPRHUT,Electra,Electra,-0.593419,47.468511
17.0,17.0,FRS55P247225,Modulo,Modulo Energies,5.084508,48.68389
17.0,17.0,FRS41P3803,Modulo,Modulo Energies,1.239974,47.671469
320.0,480.0,FRIENP001101,NW IECharge,NW IECharge,-0.603188,47.518873
150.0,504.6,FRETIP38382A,E-Totem,E-Totem,5.669349,45.227824
17.0,17.0,FRS37P219959,Modulo,Modulo Energies,0.477806,47.103448
150.0,300.0,FRALLPGO900937,Allego,Allego,2.033249,44.36155
150.0,300.0,FRALLPGO900419,Allego,Allego,2.160881,48.429554
50.0,50.0,FRELCPN6DY,Electra,Electra,4.73269,45.997284
120.0,192.0,FRPD1PNETLRD,Power Dot France,Power Dot France,-0.039262,43.108874
50000.0,144160.0,FRDRVPCRFMKT403001,DRIVECO,,-1.123533,43.551015
187.5,547.0,FRPD1PMATSOU,Power Dot France,Power Dot France,7.882737,48.936216
18.0,36.0,FRS77E77276001,Bouygues E&S,Ecocharge77,2.859685,48.926731
22.0,44.0,FRALLPGO900772,Allego,Allego,2.769531,50.42126
18.0,36.0,FRS77E77194001,Bouygues E&S,Ecocharge77,2.961401,48.418995
300.0,300.0,FRELCPV2EB,Electra,Electra,2.246918,49.125499
50.0,50.0,FRELCPEFNS,Electra,Electra,2.1158,49.407842
400.0,400.0,FRELCPZ53H,Electra,Electra,2.893251,42.753711
2.3,4.6,FRESEPS42207AG,E-Totem,E-Totem,4.50956,45.477746
150.0,502.3,FRETIP13117A,E-Totem,E-Totem,5.243841,43.443562
300.0,300.0,FRELCPX8FF,Electra,Electra,1.376359,43.632098
17.0,17.0,FRS28P134789,Modulo,Modulo Energies,1.481391,48.443547
18.0,36.0,FRS77E77073001,Bouygues E&S,Ecocharge77,3.314407,48.529079
180.0,742.0,FREVZP29A28858135C4CC68D4DB50C1DD26,EVzen,Teychene - Bornes publiques,-0.84772,47.07379
200.0,672.0,FRPD1PCHAPER,Power Dot France,Power Dot France,2.893208,42.680767
22.0,22.0,FRS41P206488,Modulo,Modulo Energies,1.445571,47.432981
24.0,90.0,FRS77E77288005,Bouygues E&S,Ecocharge77,2.66658651658295,48.5308143918996
150.0,300.0,FRALLPGO900425,Allego,Allego,-1.497012,43.490274
50000.0,144160.0,FRDRVPCRFMKT592391,DRIVECO,,3.051233,50.47466
300.0,600.0,FRALLPGO900108,Allego,Allego,1.864181,48.966258
300.0,600.0,FRVIAP1000116955,ENGIE Vianeo,ENGIE Vianeo,1.3265,43.957677
200.0,672.0,FRPD1PSUPBER,Power Dot France,Power Dot France,7.686604,48.747294
300.0,300.0,FRELCPYGFD,Electra,Electra,4.865497,45.068712
200.0,672.17025,FRPD1PSYUMRV,Power Dot France,Power Dot France,2.653244,50.64073
50.0,122.0,FRPD1PIBSDRX,Power Dot France,Power Dot France,1.368711,48.731359
300.0,600.0,FRALLPGO900039,Allego,Allego,1.307498,45.778813
320.0,480.0,FRIENP009901,NW IECharge,NW IECharge,1.610748,47.788274
150.0,300.0,FRALLPGO900947,Allego,Allego,2.033249,44.36155
24.0,24.0,FRALLPGO000014,Allego,Allego,2.593087,44.37717
150.0,150.0,FRELCP5W2L,Electra,Electra,1.382979,44.038563
18.0,36.0,FRS77E77208001,Bouygues E&S,Ecocharge77,3.293563,48.482601
22.0,22.0,FRN54P187728,Modulo,Modulo Energies,6.19956,48.6931
150.0,2238.0,FRPD1PBDMCAR,Power Dot France,Power Dot France,2.624249,48.520225
22.0,44.0,FRALLPGO999049,Allego,Allego,-3.3953,47.765713
25.0,50.0,FRVIAP2014203401,ENGIE Vianeo,ENGIE Vianeo,5.364439,43.298192
200.0,200.0,FRELCPKK6R,Electra,Electra,0.703906,47.430131
200.0,200.0,FRELCPWQQK,Electra,Electra,4.871526,45.07747
150.0,150.0,FRELCPBWNB,Electra,Electra,1.432381,43.627319
17.0,17.0,FRS55P248442,Modulo,Modulo Energies,5.518475,48.901643
350.0,3786.0,FRIOYP4519,Ionity,Ionity,-1.150044,43.529309
200.0,200.0,FRELCP3LX2,Electra,Electra,2.213822,48.891968
17.0,17.0,FRS51P42868,Modulo,Modulo Energies,3.557073,48.73262
17.0,17.0,FRS37P219731,Modulo,Modulo Energies,0.788014,47.024564
200.0,200.0,FRELCP3F3U,Electra,Electra,4.871526,45.07747
300.0,600.0,FRVIAP1234603028,ENGIE Vianeo,ENGIE Vianeo,-0.586883,44.783999
320.0,480.0,FRIENP012022000201,NW IECharge,NW IECharge,-0.4701,47.205931
25.0,50.0,FRVIAP2014208601,ENGIE Vianeo,ENGIE Vianeo,5.563748,43.29288
100.0,272.0,FRPD1PMBCCHA,Power Dot France,Power Dot France,4.927858,45.651324
300.0,600.0,FRVIAP1000139373,ENGIE Vianeo,ENGIE Vianeo,2.4726,48.084313
160.0,1144.6,FRETIP21054B,E-Totem,E-Totem,4.852989,46.998432
300.0,300.0,FRELCPSX8K,Electra,Electra,-0.676906,45.746568
300.0,650.0,FRALLPGO900251,Allego,Allego,-1.103368,46.111207
22.0,22.0,FRS88P161613,Modulo,Modulo Energies,6.95925,48.2364
60.0,132.0,FRPD1PITMCMC,Power Dot France,Power Dot France,5.585097,48.75545
120.0,478.0,FRPD1PMRBALS02,Power Dot France,Power Dot France,4.09609,44.11624
200.0,632.0,FRPD1PBTHLCS,Power Dot France,Power Dot France,4.029371,48.323883
210.0,420.0,FRVIAP1000098823,ENGIE Vianeo,ENGIE Vianeo,1.813087,50.934884
17.0,17.0,FRS37P219859,Modulo,Modulo Energies,0.57681,46.963507
200.0,200.0,FRELCP22AR,Electra,Electra,2.515492,48.98999
150.0,300.0,FRALLPGO900418,Allego,Allego,2.27616,48.669776
150.0,425.0,FRSHEP311,Shell Recharge,Shell Recharge,0.108431,49.496918
300.0,600.0,FRVIAP1000145313,ENGIE Vianeo,ENGIE Vianeo,-0.502494,46.431088
75.0,200.0,FRALLPGO900261,Allego,Allego,3.125573,50.680511
2.3,4.6,FRESEPS42262AA,E-Totem,E-Totem,4.181207,45.403482
17.0,17.0,FRS41P4746,Modulo,Modulo Energies,1.057401,47.806584
300.0,600.0,FRVIAP2012209102,ENGIE Vianeo,ENGIE Vianeo,5.015654,47.279127
17.0,17.0,FRS55P157988,Modulo,Modulo Energies,5.602227,48.755076
17.0,17.0,FRS51P43896,Modulo,Modulo Energies,3.946328,49.082391
50.0,50.0,FRALLPGO000114,Allego,Allego,1.608937,50.69691
24.0,46.0,FRS77E77288001,Bouygues E&S,Ecocharge77,2.660073044713312,48.539630187088285
300.0,600.0,FRVIAP1000123211,ENGIE Vianeo,ENGIE Vianeo,5.585301,47.149066
17.0,17.0,FRS51P49674,Modulo,Modulo Energies,3.998884,49.217693
300.0,650.0,FRALLPGO800041,Allego,Allego,-0.017796,46.453132
22.0,44.0,FRALLPGO700114,Allego,Allego,2.372633,48.754374
350.0,2243.0,FRIOYP4083,Ionity,Ionity,5.522627,46.775898
300.0,300.0,FRELCPRL46,Electra,Electra,2.246918,49.125499
300.0,300.0,FRELCPCB9A,Electra,Electra,-2.126415,47.124782
300.0,600.0,FRVIAP1234603005,ENGIE Vianeo,ENGIE Vianeo,2.460085,48.610443
17.0,17.0,FRS37P222174,Modulo,Modulo Energies,0.987015,47.426765
24.0,24.0,FRS08P57623,Modulo,Modulo Energies,4.539584,49.841842
17.0,17.0,FRS37P220450,Modulo,Modulo Energies,1.101471,47.057907
22.0,112.3,FRETIP78490A,E-Totem,E-Totem,1.972458,48.802881
300.0,300.0,FRELCPZQGB,Electra,Electra,6.879874,49.176646
180.0,742.0,FREVZP4A77C0FF989C40718DF5D7C67F275,EVzen,Norauto - Bornes publiques,6.954664,43.554965
22.0,44.0,FRALLPGO900782,Allego,Allego,-1.34958,48.654205
300.0,650.0,FRALLPGO800020,Allego,Allego,-1.28304,46.873282
17.0,17.0,FRS51P43118,Modulo,Modulo Energies,4.025792,49.26998
17.0,17.0,FRS55P248454,Modulo,Modulo Energies,5.518475,48.901643
120.0,262.0,FREVZP1AF5D34A799C43E28811CD593DF2E,EVzen,Schiever - Bornes publiques,3.924595,48.046265
400.0,3200.0,FRFASP33276,Fastned France,Fastned France,2.82606,50.548575
300.0,600.0,FRVIAP1000118111,ENGIE Vianeo,ENGIE Vianeo,1.95123,48.941982
17.0,17.0,FRS41P2950,Modulo,Modulo Energies,1.255731,47.390532
200.0,200.0,FRELCPWZV8,Electra,Electra,0.181986,48.031126
22.0,44.0,FRALLPGO999007,Allego,Allego,2.780909,49.408113
50000.0,144160.0,FRDRVPCRFMKT506001,DRIVECO,,48.582475,-1.088825
22.0,22.0,FRELCPWQHV,Electra,Electra,-1.682919,48.082244
300.0,300.0,FRELCPY5SA,Electra,Electra,2.475527,48.878167
210.0,420.0,FRVIAP2012208302,ENGIE Vianeo,ENGIE Vianeo,3.836226,43.566677
25.0,50.0,FRVIAP2014200901,ENGIE Vianeo,ENGIE Vianeo,5.604121,43.172923
300.0,1822.0,FRATLPFR00343,Atlante France,Atlante,-2.78661,47.66282
17.0,17.0,FRS51P42568,Modulo,Modulo Energies,3.8708,49.013191
22.0,44.0,FRALLPGO900945,Allego,Allego,4.373257,49.521093
17.0,17.0,FRS55P66231,Modulo,Modulo Energies,5.162319,48.775137
150.0,524.3,FRETIP33315A,E-Totem,E-Totem,-0.09849,45.062536
150.0,1222.0,FRATLPFR00543,Atlante France,Atlante,-0.399323,45.058926
22.0,22.0,FRPD1PMARGCL,Power Dot France,Power Dot France,3.280572,49.829869
17.0,17.0,FRS37P221470,Modulo,Modulo Energies,1.030155,47.433521
150.0,150.0,FRELCPWA7Q,Electra,Electra,3.905986,43.610765
17.0,17.0,FRS37P220260,Modulo,Modulo Energies,0.547499,47.547449
150.0,302.3,FRETIP74272A,E-Totem,E-Totem,6.072942,45.942263
17.0,17.0,FRS37P220430,Modulo,Modulo Energies,0.578625,47.498193
150.0,300.0,FRALLPGO800997,Allego,Allego,1.263259,45.870827
187.5,1297.0,FRPD1PMATTGF,Power Dot France,Power Dot France,3.173292,50.7356
300.0,600.0,FRVIAP1000131987,ENGIE Vianeo,ENGIE Vianeo,0.522438,46.906859
17.0,17.0,FRS41P121604,Modulo,Modulo Energies,1.496372,47.249526
187.5,547.0,FRPD1PMATNEU,Power Dot France,Power Dot France,5.692422,48.352668
150.0,150.0,FRELCPW5BL,Electra,Electra,6.255618,46.192973
300.0,300.0,FRVIAP000000,ENGIE Vianeo,ENGIE Vianeo,4.823202,45.726708
75.0,200.0,FRALLPGO900257,Allego,Allego,2.607643,48.776301
300.0,300.0,FRELCPQF6M,Electra,Electra,2.425962,48.630267
300.0,300.0,FRELCP22HE,Electra,Electra,2.40269,48.960965
300.0,300.0,FRELCP7FET,Electra,Electra,7.694014,48.533317
300.0,1222.0,FRATLPFR00365,Atlante France,Atlante,0.705861,47.330765
300.0,362.5,FRVIAP1000117001,ENGIE Vianeo,ENGIE Vianeo,1.082592,48.239338
17.0,17.0,FRS37P5515,Modulo,Modulo Energies,0.49908,47.444663
150.0,1222.0,FRATLPFR00370,Atlante France,Atlante,2.467056,49.240486
180.0,722.3,FRETIP34058A,E-Totem,E-Totem,3.982703,43.676013
17.0,17.0,FRS55P66354,Modulo,Modulo Energies,5.511859,48.821478
17.0,17.0,FRS28P134278,Modulo,Modulo Energies,1.03217,48.560768
17.0,17.0,FRS28P130903,Modulo,Modulo Energies,1.382251,48.600134
17.0,17.0,FRS55P66319,Modulo,Modulo Energies,5.270227,48.558649
100.0,444.0,FRPD1PCORFOR,Power Dot France,Power Dot France,6.88303,49.174366
150.0,150.0,FRELCPD92B,Electra,Electra,2.430813,48.93979
150.0,522.0,FRETIP09282A,E-Totem,E-Totem,1.56591,43.250892
18.0,36.0,FRS77E77273001,Bouygues E&S,Ecocharge77,2.771959,49.049637
22.0,22.0,FRSHEP200,Shell Recharge,Shell Recharge,4.816051,45.406247
50000.0,144160.0,FRDRVPCRFMKT771401,DRIVECO,,48.26921,2.676731
150.0,644.0,FRATLPFR00331,Atlante France,Atlante,7.643174,48.421741
2.3,4.6,FRESEPS42218BU,E-Totem,E-Totem,4.383267,45.444485
300.0,600.0,FRVIAP2012207201,ENGIE Vianeo,ENGIE Vianeo,4.883698,44.894824
24.0,24.0,FRS08P57726,Modulo,Modulo Energies,4.599876,49.873325
150.0,150.0,FRELCPUXQH,Electra,Electra,6.137385,49.356713
150.0,502.3,FRETIP77131A,E-Totem,E-Totem,3.092717,48.808297
180.0,742.0,FREVZP1E4DE9D6B1A141ADABCFD6B5556F6,EVzen,Schiever - Bornes publiques,4.564211,47.879582
300.0,300.0,FRELCPQVQH,Electra,Electra,2.218943,49.015942
22.0,44.0,FRALLPGO900635,Allego,Allego,1.094,49.471396
50000.0,144160.0,FRDRVPBHQW,DRIVECO,,43.646085,7.049102
17.0,17.0,FRS55P246769,Modulo,Modulo Energies,5.166973,48.773186
18.0,36.0,FRS77E77212001,Bouygues E&S,Ecocharge77,3.120485,48.398468
50000.0,144160.0,FRDRVPCRFMKT722301,DRIVECO,,47.913654,0.246261
300.0,600.0,FRVIAP1234603122,ENGIE Vianeo,ENGIE Vianeo,7.72152,48.662264
50000.0,144160.0,FRDRVPCRFMKT410001,DRIVECO,,47.596511,1.301951
17.0,17.0,FRS28P128891,Modulo,Modulo Energies,1.567431,48.591197
50.0,100.0,FRVIAP2014206801,ENGIE Vianeo,ENGIE Vianeo,5.390674,43.29206
22.0,22.0,FRN54P188503,Modulo,Modulo Energies,6.175381,48.689914
300.0,600.0,FRVIAP2019100103,ENGIE Vianeo,ENGIE Vianeo,-0.723811,48.071757
17.0,17.0,FRS55P134164,Modulo,Modulo Energies,5.586529,48.764309
350.0,1543.0,FRIOYP4084,Ionity,Ionity,5.070508,45.843868
300.0,600.0,FRALLPGO900468,Allego,Allego,1.82914,48.626547
300.0,600.0,FRVIAP1234615501,ENGIE Vianeo,ENGIE Vianeo,5.671081,43.193891
150.0,425.0,FRSHEP182,Shell Recharge,Shell Recharge,0.26538,49.644216
320.0,480.0,FRIENP007802,NW IECharge,NW IECharge,2.317688,43.202944
22.0,22.0,FRELCPNY7H,Electra,Electra,1.382979,44.038563
17.0,17.0,FRS51P41644,Modulo,Modulo Energies,4.120891,49.290951
17.0,17.0,FRS28P134213,Modulo,Modulo Energies,1.012166,48.470684
50000.0,144160.0,FRDRVPCRFMKT579701,DRIVECO,,49.366741,6.209604
50000.0,144160.0,FRDRVPCRFMKT605301,DRIVECO,,2.293338,49.223226
300.0,600.0,FRVIAP1000116980,ENGIE Vianeo,ENGIE Vianeo,5.211201,45.075703
225.0,225.0,FRELCPT9E4,Electra,Electra,4.822159,45.635079
50000.0,144160.0,FRDRVPCRFMKT022501,DRIVECO,,49.743555,3.773282
100.0,572.0,FRPD1PITMLYS,Power Dot France,Power Dot France,1.189441,43.511927
150.0,502.3,FRETIP69116A,E-Totem,E-Totem,4.768452,45.820383
150.0,472.0,FRPD1PSQEMTB,Power Dot France,Power Dot France,1.373528,44.037791
320.0,480.0,FRIENP012501,NW IECharge,NW IECharge,1.028011,47.419259
17.0,17.0,FRS37P221221,Modulo,Modulo Energies,1.143419,47.253068
22.0,22.0,FRN54P242773,Modulo,Modulo Energies,6.176674,48.68841
300.0,300.0,FRELCPJK7X,Electra,Electra,1.376359,43.632098
300.0,2422.0,FRATLPFR00286,Atlante France,Atlante,0.08752,48.40814
300.0,600.0,FRALLPGO900113,Allego,Allego,-1.34958,48.654205
50000.0,144160.0,FRDRVPCRFMKT131301,DRIVECO,,5.1732,43.490324
300.0,2422.0,FRATLPFR00355,Atlante France,Atlante,1.34851,48.75037
200.0,632.0,FRPD1PNETTRY,Power Dot France,Power Dot France,4.081151,48.27369
2.3,4.6,FRESEPS42234AA,E-Totem,E-Totem,4.375529,45.532253
50000.0,144160.0,FRDRVPCRFMKT229601,DRIVECO,,48.445524,-2.751218
350.0,1543.0,FRIOYP1013,Ionity,Ionity,0.631368,47.166119
17.0,17.0,FRS37P221931,Modulo,Modulo Energies,0.323531,47.017299
250.0,3000.0,FRTSLP4003025,Tesla,Tesla,5.913108,44.236376
300.0,600.0,FRALLPGO900174,Allego,Allego,4.859004,46.774248
200.0,632.0,FRPD1PNVLPPN,Power Dot France,Power Dot France,2.900965,42.782198
23.0,23.0,FRELCPHE8K,Electra,Electra,8.780501,41.883589
18.0,36.0,FRS77E77101001,Bouygues E&S,Ecocharge77,3.096748,48.419575
17.0,17.0,FRS55P66467,Modulo,Modulo Energies,5.427367,49.071221
22.0,22.0,FRELCPT5LL,Electra,Electra,1.044209,49.416576
22.0,44.0,FRALLPGO800862,Allego,Allego,1.890475,47.958499
17.0,17.0,FRS37P219769,Modulo,Modulo Energies,0.538582,47.14435
17.0,17.0,FRS28P129291,Modulo,Modulo Energies,1.364287,48.229263
300.0,600.0,FRVIAP1000122963,ENGIE Vianeo,ENGIE Vianeo,2.802515,46.357285
50000.0,200000.0,FRDRVPCRFMKT695501,DRIVECO,,4.333884,45.982395
180.0,742.0,FRETIP34172B,E-Totem,E-Totem,3.91491,43.618351
75.0,150.0,FRVIAP2014209301,ENGIE Vianeo,ENGIE Vianeo,5.043435,43.411943
22.0,44.0,FRALLPGO900665,Allego,Allego,3.939972,43.581478
17.0,17.0,FRS37P214041,Modulo,Modulo Energies,0.790964,47.502321
300.0,300.0,FRELCPRE4D,Electra,Electra,5.913071,45.655726
400.0,400.0,FRELCPU2GT,Electra,Electra,4.887513,45.154707
180.0,722.3,FRETIP34172S,E-Totem,E-Totem,3.839694,43.625214
150.0,150.0,FRELCPKXYM,Electra,Electra,4.845135,46.337165
22.0,44.0,FRALLPGO999016,Allego,Allego,2.3723,48.711671
100.0,772.0,FRPD1PITMINV,Power Dot France,Power Dot France,1.15354,49.500875
350.0,2243.0,FRIOYP4694,Ionity,Ionity,3.476843,43.2985
2.3,4.6,FRESEPS42110AA,E-Totem,E-Totem,4.541094,45.488731
50000.0,144160.0,FRDRVPCHNP,DRIVECO,,1.487529,43.598436
150.0,502.3,FRETIP44210A,E-Totem,E-Totem,-2.211179,47.293935
22.0,44.0,FRALLPGO700101,Allego,Allego,1.518707,43.565411
150.0,300.0,FRALLPGO900073,Allego,Allego,1.905505,47.908749
300.0,600.0,FRALLPGO900153,Allego,Allego,1.753765,48.990449
22.0,22.0,FRELCPHXH9,Electra,Electra,4.887513,45.154707
150.0,300.0,FRALLPGO900439,Allego,Allego,2.581977,48.501209
400.0,400.0,FRELCP77K9,Electra,Electra,1.044209,49.416576
300.0,600.0,FRALLPGO900027,Allego,Allego,-0.293743,49.164476
180.0,742.0,FREVZP687404F1D7AC416A9B48CEBFC08C4,EVzen,Schiever - Bornes publiques,5.970085,45.799336
22.0,22.0,FRELCPAGNC,Electra,Electra,6.171705,49.217434
17.0,17.0,FRS41P233546,Modulo,Modulo Energies,1.070017,47.793571
250.0,3250.0,FRTSLP7139,Tesla,Tesla,2.587095,46.377854
2.3,4.6,FRESEPS42218BM,E-Totem,E-Totem,4.38351,45.43067
120.0,262.0,FREVZP38021861DFF44425A0BC50749330F,EVzen,Schiever - Bornes publiques,2.570463,46.892019
300.0,300.0,FRELCPKHYA,Electra,Electra,2.989333,45.957027
17.0,17.0,FRS55P157955,Modulo,Modulo Energies,5.602227,48.755076
75.0,150.0,FRALLPGO900042,Allego,Allego,5.22499,45.613928
50.0,50.0,FRELCPPRXR,Electra,Electra,3.839353,43.61086
100.0,272.0,FRPD1PKFCMTL,Power Dot France,Power Dot France,4.743961,44.525627
22.0,22.0,FRS41P235456,Modulo,Modulo Energies,1.060181,47.794548
18.0,36.0,FRS77E77386001,Bouygues E&S,Ecocharge77,2.639528,48.346184
22.0,112.3,FRETIP42187A,E-Totem,E-Totem,4.085524,46.047743
17.0,17.0,FRS41P2929,Modulo,Modulo Energies,1.681046,47.500549
22.0,44.0,FRALLPGO900717,Allego,Allego,-0.481797,43.901249
22.0,44.0,FRALLPGO999043,Allego,Allego,3.125573,50.680511
7.0,16.3,FRESEPS42218AA,E-Totem,E-Totem,4.387767,45.453219
50.0,100.0,FRALLPGO700012,Allego,Allego,2.782318,48.853357
150.0,150.0,FRELCPV3AF,Electra,Electra,5.251933,43.425474
2.3,4.6,FRESEPS42095AC,E-Totem,E-Totem,4.286092,45.384258
120.0,432.0,FRPD1PJARSLO,Power Dot France,Power Dot France,-1.079832,49.099054
17.0,17.0,FRS55P66355,Modulo,Modulo Energies,5.511859,48.821478
150.0,622.0,FRATLPSOME5101,Atlante France,Atlante,2.277671,50.731311
17.0,17.0,FRS51P175071,Modulo,Modulo Energies,4.036179,49.228438
300.0,600.0,FRALLPGO800169,Allego,Allego,1.400542,43.692692
180.0,742.0,FREVZPE6517FB486A341BCA01A1B56D9754,EVzen,Schiever - Bornes publiques,4.884214,46.298162
22.0,44.0,FRALLPGO900562,Allego,Allego,6.479368,43.51029
120.0,502.0,FRPD1PSOGFER,Power Dot France,Power Dot France,3.096099,50.339938
22.0,44.0,FRALLPGO999045,Allego,Allego,-2.726281,48.495778
300.0,600.0,FRVIAP1234602999,ENGIE Vianeo,ENGIE Vianeo,-0.594449,44.887951
2.3,13.8,FRETIP89438A,E-Totem,E-Totem,3.659804,47.802402
175.0,1566.0,FRPD1PHF1CMF,Power Dot France,Power Dot France,3.140534,45.785687
22.0,44.0,FRALLPGO800863,Allego,Allego,6.844488,47.506452
225.0,225.0,FRELCPNCWE,Electra,Electra,1.807382,50.927269
50000.0,144160.0,FRDRVPCKMQ,DRIVECO,,49.482503,0.806982
320.0,480.0,FRIENP011602,NW IECharge,NW IECharge,4.067617,49.237572
100.0,172.0,FRPD1PHIPCHR,Power Dot France,Power Dot France,-1.597093,49.605507
200.0,952.0,FRPD1PIBSBZR,Power Dot France,Power Dot France,3.278445,43.334417
300.0,300.0,FRELCPAXGK,Electra,Electra,6.879874,49.176646
150.0,150.0,FRELCPW3QN,Electra,Electra,2.55363,48.9613
50.0,102.3,FRETIP01185A,E-Totem,E-Totem,5.596063,45.980489
320.0,480.0,FRIENP004402,NW IECharge,NW IECharge,-0.072986,43.656838
150.0,300.0,FRALLPGO900091,Allego,Allego,-1.68089,48.081651
250.0,7000.0,FRTSLP29935,Tesla,Tesla,6.365683,45.655436
200.0,200.0,FRELCPDRG2,Electra,Electra,2.821496,42.52044
150.0,150.0,FRELCPGSLW,Electra,Electra,2.430813,48.93979
320.0,480.0,FRIENP002802,NW IECharge,NW IECharge,2.756023,50.323369
150.0,300.0,FRALLPGO700215,Allego,Allego,3.08309,45.7746
25.0,25.0,FRS88P159270,Modulo,Modulo Energies,6.602354,48.385134
200.0,2872.0,FRPD1PCORMOU,Power Dot France,Power Dot France,6.109586,49.08401
120.0,252.0,FREVZP2B7A15D026BF41B5846CC8432D202,EVzen,Schiever - Bornes publiques,3.528397,47.801475
22.0,22.0,FRELCPRNNJ,Electra,Electra,1.945414,48.757309
300.0,300.0,FRELCP6BFZ,Electra,Electra,3.839353,43.61086
22.0,88.0,FREVZPC8D4F74ACDFA4584BC23A5A062950,EVzen,Schiever - Bornes publiques,3.905959,47.496806
22.0,44.0,FRALLPGO999039,Allego,Allego,-0.427213,43.316912
22.0,22.0,FRELCPJEAN,Electra,Electra,2.419388,49.395535
50000.0,144160.0,FRDRVPCRFMKT801101,DRIVECO,,49.789873,2.469171
150.0,502.3,FRETIP77284A,E-Totem,E-Totem,2.928625,48.957418
22.0,44.0,FRALLPGO900645,Allego,Allego,2.073412,49.429501
18.0,36.0,FRS77E77253001,Bouygues E&S,Ecocharge77,2.694243,48.626202
22.0,22.0,FRELCPRFYJ,Electra,Electra,2.489368,48.524862
125.0,1000.0,FRTSLP1734,Tesla,Tesla,5.897996,45.593224
300.0,600.0,FRVIAP1234603003,ENGIE Vianeo,ENGIE Vianeo,2.460085,48.610443
320.0,480.0,FRIENP010901,NW IECharge,NW IECharge,0.237089,48.004604
22.0,44.0,FRALLPGO800861,Allego,Allego,4.803788,45.347857
17.0,17.0,FRS28P128756,Modulo,Modulo Energies,0.901331,48.611702
50.0,122.0,FRPD1PSKTLNN,Power Dot France,Power Dot France,-3.443907,48.733804
22.0,44.0,FRALLPGO900670,Allego,Allego,2.456322,49.021734
300.0,300.0,FRELCP9FKT,Electra,Electra,2.213822,48.891968
22.0,44.0,FRS77E77226001,Bouygues E&S,Ecocharge77,2.765274,48.448474
24.0,46.0,FRS77E77483002,Bouygues E&S,Ecocharge77,2.925855,49.004922
60.0,318.0,FRPD1PLCLBQC,Power Dot France,Power Dot France,-0.430873,47.34128
17.0,17.0,FRS37P221501,Modulo,Modulo Energies,0.890957,47.421157
300.0,600.0,FRVIAP1000145392,ENGIE Vianeo,ENGIE Vianeo,5.57546,43.400578
300.0,600.0,FRVIAP1234603074,ENGIE Vianeo,ENGIE Vianeo,4.031964,48.326278
150.0,150.0,FRELCP6ETX,Electra,Electra,2.457028,48.905736
22.0,112.3,FRETIP80021A,E-Totem,E-Totem,2.370938,49.871179
300.0,300.0,FRELCP6MSS,Electra,Electra,2.216763,43.219984
22.0,44.0,FRALLPGO999100,Allego,Allego,5.262299,43.432074
120.0,334.0,FRPD1PIBSVSP,Power Dot France,Power Dot France,2.499863,49.28863
320.0,480.0,FRIENP005602,NW IECharge,NW IECharge,1.372893,49.379766
50000.0,144160.0,FRDRVPCRFMKT563801,DRIVECO,,47.911167,-2.122294
17.0,17.0,FRS28P139441,Modulo,Modulo Energies,1.198119,48.766006
300.0,300.0,FRELCPKBL5,Electra,Electra,0.223741,49.506783
18.0,36.0,FRS77E77300001,Bouygues E&S,Ecocharge77,2.985625,48.941795
22.0,22.0,FRS41P233190,Modulo,Modulo Energies,1.557391,47.273629
120.0,262.0,FREVZP46AE447298D2424C9D43E5BD01C05,EVzen,Schiever - Bornes publiques,2.944935,46.726565
200.0,672.0,FRPD1PSOGCOR,Power Dot France,Power Dot France,4.058185,49.216116
17.0,17.0,FRS41P3717,Modulo,Modulo Energies,1.075448,47.81808
50000.0,144160.0,FRDRVPCRFMKT087001,DRIVECO,,49.822976,4.74326
75.0,172.0,FRSHEP43,Shell Recharge,Shell Recharge,4.228823,48.729354
300.0,600.0,FRVIAP2012208104,ENGIE Vianeo,ENGIE Vianeo,5.337421,43.360302
