p_max,p_cum,id_station,operateur,amenageur,longitude,latitude
300.0,1200.0,FRATLPFR00977,Atlante France,Atlante,4.9049,49.69324
150.0,300.0,FRALLPGO900096,Allego,Allego,4.8480545,46.7986483
24.0,46.0,FRVIAP141095,ENGIE Vianeo,ENGIE Vianeo,7.773044,48.594389
150.0,500.0,FRETIP65440A,E-Totem,E-TOTEM INFRADIV,0.077362,43.242982
150.0,644.0,FRATLPFR00524,Atlante France,Atlante,1.078336,49.898162
7.0,28.0,FRV75PPX0302,TotalEnergies Marketing France,TotalEnergies Marketing France,2.363007,48.86745
300.0,600.0,FRALLPGO800068,Allego,Allego,3.174335,43.265294
200.0,672.0,FRPD1PIBSMLC,Power Dot France,Power Dot France,-3.588706,47.868991
150.0,300.0,FRIZFPFAST326,IZIVIA,IZIVIA FAST,2.734628,47.978357
200.0,400.0,FRALLPGO800416,Allego,Allego,-0.086755,47.9111059
150.0,300.0,FRALLPGO900050,Allego,Allego,2.4110639,50.6361899
22.0,44.0,FRALLPGO900788,Allego,Allego,5.8771085,43.1241071
100.0,272.0,FRPD1PITMLRB,Power Dot France,Power Dot France,-0.880832,47.520234
150.0,622.0,FRATLPFR00044,Atlante France,Atlante,-0.79885,43.48969
300.0,1200.0,FRFASP50605,Fastned France,Fastned France,2.9315,48.4286
24.0,46.0,FRSE1PSE72CABA,STATIONS-E,STATIONS-E,0.073389,47.824714
300.0,600.0,FRALLPGO900160,Allego,Allego,2.3453263,48.7840078
300.0,2400.0,FRHPCPNF059650TOTEM,TotalEnergies Marketing France,TotalEnergies Marketing France,5.868381,43.107984
50.0,122.0,FREVZPA38CAB2413B046F3880278765FA3C,EVzen,SMEG DEVELOPPEMENT,1.883421,49.278034
50.0,122.0,FRPD1PCOHAUR,Power Dot France,Power Dot France,2.444059,44.911202
320.0,480.0,FRIENP006002,NW IECharge,NW IECharge,-2.2150694,47.6492611
150.0,522.0,FRMGPP93007B,SPIE CityNetworks,Métropolis,2.466546,48.948814
300.0,2422.0,FRATLPFR00302,Atlante France,Atlante,5.10788,45.06065
50.0,50.0,FRHPCPNF059792,TotalEnergies Marketing France,TotalEnergies Marketing France,2.181563,48.986926
175.0,228.0,FRHPCPNF078069,TotalEnergies Marketing France,TotalEnergies Marketing France,4.905094,45.739317
150.0,300.0,FRE04POAZS259,IZIVIA,IZIVIA EXPRESS,1.91136,47.876422
25.0,72.0,FRS63P63345B,SPIE CityNetworks,TERRITOIRE D'ENERGIE DU PUY-DE-DOME (TE 63),3.01792,45.720608
150.0,300.0,FRALLPGO600012,Allego,Allego,1.4023375,43.5304516
25.0,47.0,FRSE1PSE55BDPA,STATIONS-E,STATIONS-E,5.13782,48.787583
25.0,72.0,FRS63P63099A,SPIE CityNetworks,TERRITOIRE D'ENERGIE DU PUY-DE-DOME (TE 63),3.084515,45.849754
25.0,47.0,FRSE1PSE91ABDA,STATIONS-E,STATIONS-E,2.000888,48.31138
300.0,1200.0,FRELCPPLEHI,Electra,Electra,-2.760893,48.53386
7.0,70.0,FRTCBP05222,TotalEnergies Charging Services,TotalEnergies Charging Services,2.348429,48.765086
300.0,600.0,FRALLPGO900126,Allego,Allego,2.5278262,48.9500741
7.0,21.0,FRV75PPX1403,TotalEnergies Marketing France,TotalEnergies Marketing France,2.321696,48.82837
200.0,822.0,FRPD1PACTANM,Power Dot France,Power Dot France,6.262222,46.196633
25.0,72.0,FRS63P63113H,SPIE CityNetworks,TERRITOIRE D'ENERGIE DU PUY-DE-DOME (TE 63),3.072883,45.778679
120.0,512.0,FRPD1PSPUREZ,Power Dot France,Power Dot France,-1.558997,47.177433
7.0,35.0,FRV75PX1219,TotalEnergies Marketing France,TotalEnergies Marketing France,2.374772,48.846647
22.0,44.0,FRALLPGO900607,Allego,Allego,-1.0432914,43.710089
200.0,672.0,FRPD1PMRBMON,Power Dot France,Power Dot France,6.519104,48.580468
300.0,1843.0,FRHPCPNF072380TOTEM,TotalEnergies Marketing France,TotalEnergies Marketing France,2.376323,48.805832
400.0,2422.0,FRELCPMLCLE,Electra,Electra,5.019728,47.278906
24.0,46.0,FRSE1PSE60CABA,STATIONS-E,STATIONS-E,1.840279,49.413045
150.0,300.0,FRALLPGO800104,Allego,Allego,1.8684753,50.0958313
60.0,254.0,FRPD1PITMLGC,Power Dot France,Power Dot France,1.352702,43.781307
350.0,2243.0,FRIOYP96,Ionity,Ionity,1.79825,50.927053
150.0,522.0,FRETIP59136A,E-Totem,E-TOTEM INFRADIV,3.535645,50.093537
22.0,22.0,FRWA2PWAAT13024,WAAT - PROUDREED,SHEET ANCHOR France,4.854729171,44.944535833
22.0,48.0,FRV75P900803,TotalEnergies Marketing France,TotalEnergies Marketing France,2.309542,48.875854
300.0,650.0,FRALLPGO800041,Allego,Allego,-0.0177964,46.4531324
150.0,300.0,FRALLPGO900340,Allego,Allego,2.8848897,50.6895334
300.0,2422.0,FRATLPFR00351,Atlante France,Atlante,1.862931,50.936666
22.0,22.0,FRWA2PWAAT00018610,WAAT - PROUDREED,RAINBOW ACQ,7.1869314,43.8092158
150.0,300.0,FRALLPGO900439,Allego,Allego,2.581977,48.5012093
120.0,262.0,FREVZP1F934896E9364BF2A52B575C35645,EVzen,SMEG DEVELOPPEMENT,2.914085,46.835367
22.0,44.0,FRALLPGO002055,Allego,Allego,1.4527008,43.642471
300.0,4044.0,FRELCPAAMZT,Electra,Electra,2.989333,45.957027
50.0,144.16,FRDRVPCRFMKT358501,DRIVECO,DRIVECO,-1.785455,48.220322
320.0,480.0,FRIENP008301,NW IECharge,NW IECharge,0.33374,47.29969
150.0,300.0,FRIZFPFAST42,IZIVIA,IZIVIA FAST,2.279768,49.64014
250.0,2000.0,FRTSLP30400,Tesla,Tesla,6.630307,45.871346
7.0,35.0,FRV75PPX0717,TotalEnergies Marketing France,TotalEnergies Marketing France,2.329982,48.85461
22.0,44.0,FRALLPGO900708,Allego,Allego,3.0451958,50.3970315
24.0,46.0,FRSE1PSE50SABA,STATIONS-E,STATIONS-E,-1.533376,48.836889
22.0,44.0,FRESEPS42207AH,E-Totem,SEMOB,4.503978,45.457776
300.0,600.0,FRALLPGO800410,Allego,Allego,4.0609117,43.6893809
150.0,375.0,FRDRVPCRFMKT01600150003836674396,DRIVECO,DRIVECO,4.791275,45.93375
22.0,22.0,FRWA2PWAAT12443,WAAT - PROUDREED,PROUDREED FRANCE,2.4162099,48.7751523
47.0,47.0,FRGYMPDE4040B1GP5C00058T,GEEVE,GREENYELLOW EMOBILITY,6.1061514,45.8893794
24.0,46.0,FRSE1PSE83SABA,STATIONS-E,STATIONS-E,6.253255,43.55902
300.0,600.0,FRALLPGO800251,Allego,Allego,1.8954485,47.9472365
50.0,50.0,FRHPCPNF080294,TotalEnergies Marketing France,TotalEnergies Marketing France,2.720103,49.520236
22.0,44.0,FRALLPGO900884,Allego,Allego,4.8051744,45.3419172
300.0,600.0,FRALLPGO900066,Allego,Allego,5.2622999,43.432074
200.0,672.0,FRPD1PINTJAR,Power Dot France,Power Dot France,5.872343,49.161277
300.0,3868.0,FREVAP31161A,SPIE CityNetworks,CityFMET,1.549728,43.482609
22.0,22.0,FRWA2PWAAT13003,WAAT - PROUDREED,PARIS PROPERTIES DEVELOPPEMENT,2.4861975,49.004384
22.0,44.0,FRALLPGO900836,Allego,Allego,5.6642529,45.2384234
100.0,772.0,FRPD1PJARDAD,Power Dot France,Power Dot France,2.255017,48.161991
120.0,262.0,FREVZPD0C47980EBFA4D1F8D4F5107E1625,EVzen,SMEG DEVELOPPEMENT,4.1134,48.324838
22.0,44.0,FRALLPGO900714,Allego,Allego,2.8848897,50.6895334
150.0,300.0,FRE04POAZS269,IZIVIA,IZIVIA EXPRESS,2.59948,48.703034
100.0,572.0,FRPD1PLDBVLN,Power Dot France,Power Dot France,6.184075,48.653672
300.0,600.0,FRALLPGO900070,Allego,Allego,-0.5324718,44.7942855
50.0,144.16,FRDRVPCRFMKT383901,DRIVECO,DRIVECO,5.403712,45.810153
320.0,480.0,FRIENP000302,NW IECharge,NW IECharge,-4.642571,48.43571
320.0,480.0,FRIENP007002,NW IECharge,NW IECharge,6.046298,48.099579
150.0,300.0,FRIZFPFAST59,IZIVIA,IZIVIA FAST,2.777864,50.422618
24.0,46.0,FRSE1PSE77MAFA,STATIONS-E,STATIONS-E,3.232671,48.415183
22.0,22.0,FRWA2PWAAT13451,WAAT - PROUDREED,TURQUOISE PROPERTIES,-0.322503,49.168559
187.5,969.0,FRPD1PETXRVS,Power Dot France,Power Dot France,2.908253,42.777032
150.0,300.0,FRGYMP23BZ9199B,GEEVE,GREENYELLOW EMOBILITY,2.7224174,48.415378
22.0,90.3,FRMGPP93066D,SPIE CityNetworks,Métropolis,2.361115,48.938831
149.5,471.0,FRPD1PMBRPSE,Power Dot France,Power Dot France,4.638346,44.239523
22.0,44.0,FRALLPGO900562,Allego,Allego,6.4793682,43.5102906
300.0,1422.0,FRELCPREIKF,Electra,Electra,4.026625,49.286997
7.0,28.0,FRV75PPX1511,TotalEnergies Marketing France,TotalEnergies Marketing France,2.28489,48.842568
187.5,747.0,FRPD1PCHASAI,Power Dot France,Power Dot France,5.996487,49.198015
7.0,35.0,FRV75PPX1708,TotalEnergies Marketing France,TotalEnergies Marketing France,2.3222,48.8888
22.0,44.0,FRALLPGO900080,Allego,Allego,1.906738,47.9084843
22.0,44.0,FRESEPS42218AY,E-Totem,SEMOB,4.389903,45.411421
320.0,1302.08,FRMFCPCHOLET,Mobilize Fast Charge Network FRANCE,Mobilize Fast Charge Network FRANCE,-0.913867,47.030808
7.0,34.0,FRV75PPX0304,TotalEnergies Marketing France,TotalEnergies Marketing France,2.360503,48.86502
160.0,552.0,FRPD1PACCGLI,Power Dot France,Power Dot France,2.372213,49.865888
150.0,300.0,FRALLPGO900405,Allego,Allego,5.2416652,46.200243
320.0,480.0,FRIENP013802,NW IECharge,NW IECharge,5.85533,49.305825
320.0,480.0,FRIENP012022000201,NW IECharge,NW IECharge,-0.47011,47.205931
7.0,10.0,FRTCBPMETTEST,TotalEnergies Charging Services,TotalEnergies Charging Services,2.247222,48.887871
47.0,94.0,FRGYMPDE4040B1GP5C00024K,GEEVE,GREENYELLOW EMOBILITY,6.1061514,45.8893794
300.0,2532.0,FRVIAP122072,ENGIE Vianeo,ENGIE Vianeo,4.884469,44.900112
22.0,44.0,FRESEPS42218AJ,E-Totem,SEMOB,4.394564,45.433997
150.0,400.0,FRE04POAZS23,IZIVIA,IZIVIA EXPRESS,2.563335,48.648799
22.0,44.0,FRESEPS42218AG,E-Totem,SEMOB,4.391303,45.454669
150.0,644.0,FRATLPFR00529,Atlante France,Atlante,3.876376,47.672286
150.0,300.0,FRALLPGO800190,Allego,Allego,6.247192,48.7110177
320.0,480.0,FRIENP007701,NW IECharge,NW IECharge,3.35329,45.86411
150.0,300.0,FRIZFPFAST238,IZIVIA,IZIVIA FAST,6.006718,45.434086
200.0,742.0,FRPD1PHOLLPM,Power Dot France,Power Dot France,5.348806,43.414642
150.0,522.0,FRETIP83061B,E-Totem,E-TOTEM IRVE LAPEYRE,6.707039,43.440804
22.0,66.0,FRTCBP06311,TotalEnergies Charging Services,TotalEnergies Charging Services,2.814657,49.405013
320.0,1942.08,FRMFCPNARBONNE,Mobilize Fast Charge Network FRANCE,Mobilize Fast Charge Network FRANCE,2.983233,43.15595
250.0,5000.0,FRTSLP28609,Tesla,Tesla,3.25422,49.859531
50.0,122.0,FRPD1PITMCSD,Power Dot France,Power Dot France,1.535849,44.159833
150.0,600.0,FRDRVPNTYZ50074314588643,DRIVECO,DRIVECO,3.376089,45.307067
240.0,1452.0,FREVZP02CA02A9C1244BF7A7A01EDBA8F5C,EVzen,SMEG DEVELOPPEMENT,4.884993,43.983023
150.0,300.0,FRIZFPFAST190,IZIVIA,IZIVIA FAST,4.27415,45.378244
200.0,930.0,FRPD1PIBSVSS,Power Dot France,Power Dot France,4.738509,45.97626
150.0,600.0,FRIZFPFAST112,IZIVIA,IZIVIA FAST,3.707707,43.409767
22.0,44.0,FRALLPGO900561,Allego,Allego,3.9405007,43.6415064
200.0,632.0,FRPD1PACTBER,Power Dot France,Power Dot France,0.451322,44.835453
24.0,46.0,FRSE1PSE33TACA,STATIONS-E,STATIONS-E,-0.487664,44.926007
150.0,600.0,FRBMPP198842P50072145110122,Bump,Bump,-0.474628,47.51386
200.0,1200.0,FRIZFPFAST434,IZIVIA,IZIVIA FAST,0.170319,48.050765
150.0,522.0,FRMGPP93059A,SPIE CityNetworks,Métropolis,2.359039,48.963303
150.0,522.0,FRETIP21390A,E-Totem,E-TOTEM IRVE LAPEYRE,5.00978,47.281695
150.0,300.0,FRALLPGO800200,Allego,Allego,0.661629,45.194067
22.0,44.0,FRALLPGO999040,Allego,Allego,-0.4272134,43.316912
22.0,90.3,FRMGPP93059C,SPIE CityNetworks,Métropolis,2.371155,48.964745
50.0,144.16,FRDRVPCRFMKT267001,DRIVECO,DRIVECO,4.695021,44.362094
150.0,1200.0,FRTSLP1770,Tesla,Tesla,1.362211,43.76992
120.0,524.0,FRPD1PESCMAC,Power Dot France,Power Dot France,4.823673,46.315926
50.0,144.16,FRDRVPCRFMKT802301,DRIVECO,DRIVECO,1.648352,50.171906
22.0,44.0,FRALLPGO900829,Allego,Allego,2.6593619,48.8394677
300.0,4044.0,FRELCPAAGARB,Electra,Electra,1.004127,44.040485
22.0,44.0,FRTCBP01734,TotalEnergies Marketing France,TotalEnergies Charging Services,5.474731,43.30344
50.0,144.16,FRDRVPCRFMKT382301,DRIVECO,DRIVECO,5.175383,45.751692
7.0,34.0,FRV75PPX1622,TotalEnergies Marketing France,TotalEnergies Marketing France,2.286851,48.870343
300.0,2532.0,FRVIAP122045,ENGIE Vianeo,ENGIE Vianeo,4.907944,45.708053
25.0,72.0,FRS63P63236A,SPIE CityNetworks,TERRITOIRE D'ENERGIE DU PUY-DE-DOME (TE 63),2.808373,45.572392
300.0,1422.0,FRELCPMARHC,Electra,Electra,5.356319,43.379383
150.0,1000.0,FRHPCPNF078181,TotalEnergies Marketing France,TotalEnergies Marketing France,4.525974,45.495336
300.0,2250.5,FRVIAP103101,ENGIE Vianeo,ENGIE Vianeo,4.729612,45.903119
300.0,600.0,FRALLPGO900196,Allego,Allego,2.3723008,48.7116712
50.0,93.0,FREVZP0DA11575EA6247E1BE6F247316D0F,EVzen,SMEG DEVELOPPEMENT,5.147713,43.328661
150.0,522.0,FRETIP49099A,E-Totem,E-TOTEM INFRADIV,-0.910224,47.035921
300.0,600.0,FRALLPGO002096,Allego,Allego,5.0223036,47.2842211
150.0,300.0,FRIZFPFAST93,IZIVIA,IZIVIA FAST,5.50116,43.682326
150.0,544.0,FREVAP15138A,SPIE CityNetworks,CityFMET,2.869103,45.109463
100.0,172.0,FRPD1PSCICBG,Power Dot France,Power Dot France,1.48104,45.149153
24.0,46.0,FRSE1PSE39BACA,STATIONS-E,STATIONS-E,5.43597,46.575486
150.0,450.0,FRALLPGO900275,Allego,Allego,2.3723008,48.7116712
320.0,480.0,FRIENP002201,NW IECharge,NW IECharge,6.703989,48.464876
300.0,600.0,FRALLPGO002104,Allego,Allego,1.2774629,45.8366448
250.0,4000.0,FRTSLP29532,Tesla,Tesla,2.800013,48.836648
187.5,1622.0,FRPD1PMATHUN,Power Dot France,Power Dot France,7.575642,47.590602
120.0,252.0,FREVZP1B8D3F80A6E2497DB8B573CFD4CCC,EVzen,SMEG DEVELOPPEMENT,6.073562,45.938909
22.0,44.0,FRALLPGO800583,Allego,Allego,-0.3851881,46.3412435
24.0,140.0,FRPD1PMRCVAV,Power Dot France,Power Dot France,2.291464,48.826858
22.0,44.0,FRALLPGO900573,Allego,Allego,-3.0393753,48.7721149
100.0,272.0,FRPD1PMBCBRN,Power Dot France,Power Dot France,6.626876,44.883676
350.0,1543.0,FRIOYP323,Ionity,Ionity,0.366838,46.701436
22.0,44.0,FRALLPGO800991,Allego,Allego,1.2632598,45.8708278
24.0,46.0,FRSE1PSE62ABCA,STATIONS-E,STATIONS-E,2.116918,50.228237
22.0,132.0,FRETIP40192A,E-Totem,E-TOTEM INFRADIV,-0.448548,43.917907
120.0,262.0,FREVZP861FE6C2A5BC40C2A09E9B4F18E9F,EVzen,SMEG DEVELOPPEMENT,1.409277,43.535073
150.0,600.0,FRBMPP212714P50037846120880,Bump,Bump,4.828865,45.735904
7.0,21.0,FRV75PPX0902,TotalEnergies Marketing France,TotalEnergies Marketing France,2.33829,48.875921
150.0,300.0,FRALLPGO900435,Allego,Allego,2.5556523,48.7935339
7.0,42.0,FRV75PPX1614,TotalEnergies Marketing France,TotalEnergies Marketing France,2.2806,48.864
24.0,46.0,FRSE1PSE33TAEA,STATIONS-E,STATIONS-E,-1.157052,44.616272
150.0,300.0,FRALLPGO900427,Allego,Allego,2.581977,48.5012093
150.0,472.0,FRMGPP93071C,SPIE CityNetworks,Métropolis,2.528189,48.939106
120.0,252.0,FREVZP78E616B47BA04413B78DCFB584AB2,EVzen,SMEG DEVELOPPEMENT,2.37817,47.110352
250.0,3000.0,FRTSLP30183,Tesla,Tesla,4.494828,45.461071
300.0,600.0,FRALLPGO900445,Allego,Allego,2.3350073,51.0227746
300.0,1803.0,FRHPCPNF058500TOTEM,TotalEnergies Marketing France,TotalEnergies Marketing France,4.410002,45.442142
200.0,672.0,FRPD1PACTCHO,Power Dot France,Power Dot France,-0.845105,47.075085
150.0,622.0,FRELCPTROIM,Electra,Electra,4.050937,48.305781
120.0,240.0,FRALLPGO800094,Allego,Allego,6.7355071,43.4251926
150.0,300.0,FRALLPGO600018,Allego,Allego,2.2779231,48.6670624
100.0,394.0,FRPD1PIBSLGV,Power Dot France,Power Dot France,5.043368,47.271652
150.0,600.0,FRIZFPFAST359,IZIVIA,IZIVIA FAST,-2.759915,48.15245
25.0,47.0,FRSE1PSE77MADA,STATIONS-E,STATIONS-E,3.037934,48.821449
22.0,44.0,FRALLPGO900700,Allego,Allego,-1.6282399,43.4050277
150.0,600.0,FRIZFPFAST591,IZIVIA,IZIVIA FAST,-1.489311,48.559908
150.0,322.0,FRGYMP2403028,GEEVE,GREENYELLOW EMOBILITY,2.2505335,49.12575
320.0,480.0,FRIENP006602,NW IECharge,NW IECharge,1.8325831,49.281447
150.0,422.0,FRETIP17449A,E-Totem,E-TOTEM INFRADIV,-0.88263,45.951525
300.0,4203.0,FRHPCPNF080373,TotalEnergies Marketing France,TotalEnergies Marketing France,4.246004,49.119215
250.0,4000.0,FRTSLP29508,Tesla,Tesla,6.0879,45.877092
100.0,172.0,FRPD1PGAMSJL,Power Dot France,Power Dot France,0.495406,46.559061
150.0,150.0,FRHPCPNF059558,TotalEnergies Marketing France,TotalEnergies Marketing France,3.912803,43.60815
50.0,143.0,FRESEPS42223AA,E-Totem,SEMOB,4.339118,45.44058
100.0,922.0,FRPD1PCORROT,Power Dot France,Power Dot France,-0.460068,49.198005
187.5,747.0,FRPD1PCORGRO,Power Dot France,Power Dot France,7.043609,49.135783
300.0,600.0,FRALLPGO800054,Allego,Allego,5.416768,43.5332089
25.0,72.0,FRS63P63236B,SPIE CityNetworks,TERRITOIRE D'ENERGIE DU PUY-DE-DOME (TE 63),2.816427,45.542068
300.0,1266.0,FRELCPSACNO,Electra,Electra,2.170067,48.732772
22.0,44.0,FRALLPGO999094,Allego,Allego,5.9930519,47.2816056
250.0,5000.0,FRTSLP26192,Tesla,Tesla,1.53901,48.446612
50.0,100.0,FRALLPGO700014,Allego,Allego,2.782318,48.853357
175.0,1150.0,FRHPCPNF070002TOTEM,TotalEnergies Marketing France,TotalEnergies Marketing France,3.07982,44.329297
320.0,1280.0,FRMFCPLONSSAUNIER,Mobilize Fast Charge Network FRANCE,Mobilize Fast Charge Network FRANCE,5.571864,46.682245
300.0,900.0,FRALLPGO800404,Allego,Allego,4.79158,44.646522
150.0,300.0,FRGYMP23BZ9171B,GEEVE,GREENYELLOW EMOBILITY,6.0045924,43.1399093
24.0,46.0,FRSE1PSE35NSP3,STATIONS-E,STATIONS-E,-1.721204,48.179057
22.0,44.0,FRTCBP01788,TotalEnergies Marketing France,TotalEnergies Charging Services,5.362246,43.235483
150.0,600.0,FRIZFPFAST289,IZIVIA,IZIVIA FAST,-4.086692,48.016724
250.0,6500.0,FRTSLP5673,Tesla,Tesla,4.13099,48.293549
25.0,47.0,FRSE1PSE31RVTA,STATIONS-E,STATIONS-E,1.196098,43.266711
350.0,2243.0,FRIOYP210,Ionity,Ionity,5.212795,45.611787
22.0,22.0,FRWA2PWAAT13084,WAAT - PROUDREED,CONCOURS,1.0604422,49.4153081
120.0,262.0,FREVZPD40F887F68DD400F805B0466EF2E3,EVzen,SMEG DEVELOPPEMENT,6.195553,46.714709
50.0,144.16,FRDRVPCRFMKT226801,DRIVECO,DRIVECO,-2.83638,48.644947
80.0,732.0,FRPD1PETXFTM,Power Dot France,Power Dot France,3.085726,50.584318
300.0,2488.0,FRVIAP122066,ENGIE Vianeo,ENGIE Vianeo,4.031964,48.326278
150.0,1200.0,FRTSLP1763,Tesla,Tesla,-1.682396,48.081773
150.0,622.0,FRELCPSAVAV,Electra,Electra,4.054852,48.272688
22.0,44.0,FRALLPGO900891,Allego,Allego,2.3331153,48.6390722
120.0,432.0,FRPD1PACTSVG,Power Dot France,Power Dot France,2.59274,48.584846
320.0,480.0,FRIENP007001,NW IECharge,NW IECharge,6.046298,48.099579
60.0,142.0,FRPD1PITMELV,Power Dot France,Power Dot France,-2.593953,47.724028
180.0,360.0,FRIZFPFAST477,IZIVIA,IZIVIA FAST,-0.112198,45.052243
150.0,644.0,FRELCPSEGBU,Electra,Electra,5.682108,45.216314
150.0,300.0,FRIZFPFAST473,IZIVIA,IZIVIA FAST,-3.589259,47.868828
47.0,94.0,FRGYMPDE4040B1GP5C00034L,GEEVE,GREENYELLOW EMOBILITY,-2.3799273,47.9302643
24.0,46.0,FRSE1PSE33PADA,STATIONS-E,STATIONS-E,-1.091401,44.874414
400.0,4022.0,FRELCPAABAG,Electra,Electra,2.954277,43.113785
150.0,1200.0,FRTSLP1728,Tesla,Tesla,-3.330148,47.787588
150.0,300.0,FRALLPGO900079,Allego,Allego,-1.535027,47.205685
7.0,42.0,FRV75PPX1512,TotalEnergies Marketing France,TotalEnergies Marketing France,2.305991,48.837366
320.0,480.0,FRIENP005801,NW IECharge,NW IECharge,-2.529178,48.480158
187.5,747.0,FRPD1PJJHPMD,Power Dot France,Power Dot France,-0.629655,44.954181
24.0,46.0,FRSE1PSE85CABA,STATIONS-E,STATIONS-E,0.999,46.959193
150.0,644.0,FRBMPP174476P50099934578998,Bump,Bump,-0.257053,44.907858
25.0,72.0,FRVIAP142053,ENGIE Vianeo,ENGIE Vianeo,5.417261,43.30427
300.0,600.0,FRALLPGO800173,Allego,Allego,5.416768,43.5332089
22.0,90.29999995231628,FRETIP64122I,E-Totem,E-TOTEM INFRA BIARRITZ,-1.554546,43.470272
180.0,360.0,FRIZFPFAST445,IZIVIA,IZIVIA FAST,-0.529423,45.954977
400.0,4743.0,FRIOYP1382,Ionity,Ionity,6.233669,46.179864
150.0,300.0,FRALLPGO800182,Allego,Allego,2.223351,48.6836489
22.0,48.0,FRV75P900602,TotalEnergies Marketing France,TotalEnergies Marketing France,2.339865,48.84824
180.0,742.0,FREVZPF300AAB5504F4271BDB2C975D62E6,EVzen,SMEG DEVELOPPEMENT,6.489385,44.550885
150.0,300.0,FRIZFPFAST201,IZIVIA,IZIVIA FAST,1.059504,49.3932
300.0,5858.0,FREVAP37099A,SPIE CityNetworks,CityFMET,0.508871,47.309593
200.0,400.0,FRE04POAZS349,IZIVIA,IZIVIA EXPRESS,1.863804,50.100602
300.0,600.0,FRALLPGO900024,Allego,Allego,4.8051744,45.3419172
180.0,360.0,FRIZFPFAST252,IZIVIA,IZIVIA FAST,-0.62579,43.372219
22.0,44.0,FRGYMPEVBP2227047,GEEVE,GREENYELLOW EMOBILITY,-2.0931757,47.6422603
180.0,614.0,FREVZPAF938A9A86B148B3A6DC914FC694E,EVzen,SMEG DEVELOPPEMENT,4.343414,45.469726
350.0,4343.0,FRIOYP583,Ionity,Ionity,3.053197,50.548681
22.0,44.0,FRALLPGO900678,Allego,Allego,4.7476575,44.5318216
250.0,2000.0,FRTSLP33185,Tesla,Tesla,6.33822,46.909276
250.0,3000.0,FRTSLP29873,Tesla,Tesla,2.604331,48.584701
200.0,632.0,FRPD1PETXFYT,Power Dot France,Power Dot France,3.25513,49.859137
150.0,300.0,FRALLPGO900395,Allego,Allego,3.119344,45.874282
22.0,156.3,FRMGPP92063A,SPIE CityNetworks,Métropolis,2.180334,48.880226
350.0,2243.0,FRIOYP285,Ionity,Ionity,4.865081,46.421048
300.0,600.0,FRALLPGO900034,Allego,Allego,1.0940003,49.4713965
50.0,215.0,FRS63P63116A,SPIE CityNetworks,TERRITOIRE D'ENERGIE DU PUY-DE-DOME (TE 63),3.087534,45.993259
7.0,28.0,FRV75PPX0603,TotalEnergies Marketing France,TotalEnergies Marketing France,2.318209,48.847369
250.0,3000.0,FRTSLP29624,Tesla,Tesla,-2.803532,47.677358
150.0,300.0,FRE04POAZS256,IZIVIA,IZIVIA EXPRESS,-1.544243,47.178194
22.0,44.0,FRESEPS42218AX,E-Totem,SEMOB,4.373289,45.444678
150.0,366.0,FRELCPMLHNO,Electra,Electra,2.074708,48.755001
50.0,244.0,FRPD1PECACOL,Power Dot France,Power Dot France,7.379145,48.079538
50.0,122.0,FRVIAP142003,ENGIE Vianeo,ENGIE Vianeo,5.387073,43.260847
50.0,50.0,FRGLYPLYON63,IZIVIA,IZIVIA FMET 1,4.760909,45.8205
300.0,2532.0,FRVIAP122243,ENGIE Vianeo,ENGIE Vianeo,-1.644442,47.233033
150.0,644.0,FRATLPFR00239,Atlante France,Atlante,0.67457,44.48681
150.0,522.0,FRETIP51649A,E-Totem,E-TOTEM INFRADIV,4.589719,48.731859
400.0,800.0,FRALLPGO800401,Allego,Allego,4.79158,44.646522
25.0,47.0,FRSE1PSE86CXQB,STATIONS-E,STATIONS-E,0.661896,46.445011
50.0,122.0,FREVZPDC42442599974726ADB497A939C89,EVzen,SMEG DEVELOPPEMENT,4.452162,48.236269
180.0,742.0,FRETIP34057A,E-Totem,E-TOTEM INFRA 3M,3.897578,43.62791
22.0,90.3,FRMGPP93006A,SPIE CityNetworks,Métropolis,2.418981,48.876053
22.0,22.0,FRWA2PWAAT13361,WAAT - PROUDREED,SAPHIR REAL ESTATE,-1.757898,47.300561
175.0,325.0,FRHPCPNF058543,TotalEnergies Marketing France,TotalEnergies Marketing France,5.383225,43.316251
22.0,22.0,FRGYMPAE0022H1GS4C01018P,GEEVE,GEEVE,-1.9945081,48.6194617
100.0,892.17025,FRPD1PETXTHV,Power Dot France,Power Dot France,6.139362,49.357952
300.0,2488.0,FRVIAP122092,ENGIE Vianeo,ENGIE Vianeo,2.549014,48.835894
22.0,48.0,FRV75P901201,TotalEnergies Marketing France,TotalEnergies Marketing France,2.405248,48.834084
24.0,46.0,FRVIAP141047,ENGIE Vianeo,ENGIE Vianeo,7.751728,48.565738
300.0,1872.0,FRELCPSFOMB,Electra,Electra,4.854558,45.71459
150.0,400.0,FRHPCPNF067705TOTEM,TotalEnergies Marketing France,TotalEnergies Marketing France,5.453912,43.291896
300.0,600.0,FRALLPGO800139,Allego,Allego,3.174483,43.264096
150.0,300.0,FRIZFPFAST35,IZIVIA,IZIVIA FAST,-0.834007,43.828849
150.0,300.0,FRIZFPFAST13,IZIVIA,IZIVIA FAST,0.215489,47.975373
22.0,44.0,FRALLPGO900522,Allego,Allego,4.0256516,48.3057856
120.0,480.0,FRTCBP01793,TotalEnergies Charging Services,TotalEnergies Charging Services,3.217809,43.295111
