,etat_prise_type_2,occupation_pdc,etat_prise_type_combo_ccs,etat_pdc,id,updated_at,etat_prise_type_chademo,point_de_charge_id,created_at,etat_prise_type_ef,horodatage
11068,null,libre,fonctionnel,en_service,7d5b966b-1808-4359-b491-35312132d172,2025-05-30 16:27:37.938013+02:00,null,6d4cd777-b601-4dba-9f97-308a88439630,2025-05-30 16:27:37.937998+02:00,null,2025-05-30T16:27:37.797335+02:00
11069,null,occupe,fonctionnel,en_service,9ad89cec-7811-4e7f-ad91-b7231a0e16b5,2025-05-30 16:27:35.955101+02:00,null,77a8ac8e-83f0-4571-a9dd-fb0ba7e05b44,2025-05-30 16:27:35.955086+02:00,null,2025-05-30T16:27:35.784988+02:00
11070,null,occupe,fonctionnel,en_service,54ab5159-a44a-47fe-9939-bf64108db971,2025-05-30 16:27:33.164676+02:00,null,e4baf9e7-bba2-423e-ab17-b4b19f506734,2025-05-30 16:27:33.164663+02:00,null,2025-05-30T16:27:33.009861+02:00
11071,null,libre,fonctionnel,en_service,521dfedf-e472-491f-8d6e-777808012ccc,2025-05-30 16:27:29.729964+02:00,null,2fdfe798-ecb0-4c94-a37e-1ccecd7ec6a7,2025-05-30 16:27:29.729950+02:00,null,2025-05-30T16:27:29.552805+02:00
11072,null,occupe,fonctionnel,en_service,896c5c8f-9cb2-4274-9682-cae7d5ef8d2e,2025-05-30 16:27:24.290898+02:00,null,de1ff309-e523-4e67-a621-fa477846c621,2025-05-30 16:27:24.290884+02:00,null,2025-05-30T16:27:24.096306+02:00
11073,fonctionnel,libre,null,en_service,11a76353-a147-4a36-89af-682168f5e357,2025-05-30 16:27:18.000164+02:00,null,ecf13ab4-f20f-43d6-9f40-eadf48de682d,2025-05-30 16:27:18.000153+02:00,null,2025-05-30T16:27:17.873226+02:00
11074,null,libre,fonctionnel,en_service,fffc0c27-19a3-48c0-a461-6fec747bcd47,2025-05-30 16:27:17.256642+02:00,null,dd0db55d-5c92-471e-a8be-9af71e2c7661,2025-05-30 16:27:17.256626+02:00,null,2025-05-30T16:27:17.063365+02:00
11075,null,reserve,fonctionnel,en_service,47952b8a-ced0-493a-a177-00e6bad58c94,2025-05-30 16:27:17.253678+02:00,null,e5d406f0-b962-433a-9b56-396b8043acf6,2025-05-30 16:27:17.253667+02:00,null,2025-05-30T16:27:17.052514+02:00
11076,null,libre,fonctionnel,en_service,a1fa6bd3-03fc-4f34-8a86-209710a07244,2025-05-30 16:27:17.019693+02:00,null,fb51efd5-73f3-4062-aa32-b58a05dfb66e,2025-05-30 16:27:17.019677+02:00,null,2025-05-30T16:27:16.888797+02:00
11077,null,occupe,fonctionnel,en_service,507a55e9-1e08-42eb-ac30-f132ce2d4f24,2025-05-30 16:27:16.938736+02:00,null,f1d31254-45d7-4c16-8a30-6cd653d691cc,2025-05-30 16:27:16.938719+02:00,null,2025-05-30T16:27:16.811181+02:00
11078,fonctionnel,libre,null,en_service,24a41c74-f6b9-457a-af26-31666d3f5b25,2025-05-30 16:27:10.207202+02:00,null,7a470572-9d43-48f5-9fc2-ec85f30b3b72,2025-05-30 16:27:10.207186+02:00,null,2025-05-30T16:27:10.010912+02:00
11079,null,libre,fonctionnel,en_service,15a748fb-78cf-497e-bb85-3cb07ea3faf7,2025-05-30 16:27:08.299886+02:00,null,25d0b5ac-276a-4bb4-8190-9539f82fdd85,2025-05-30 16:27:08.299872+02:00,null,2025-05-30T16:27:08.104423+02:00
11080,null,occupe,fonctionnel,en_service,94787537-8f4b-48b2-912f-da8cd8ce7c88,2025-05-30 16:27:07.195383+02:00,null,4ca51598-beeb-44d6-b63f-b486d00be32a,2025-05-30 16:27:07.195370+02:00,null,2025-05-30T16:27:07.037315+02:00
11081,null,libre,fonctionnel,en_service,02573f60-90be-485f-a43c-ea792965949c,2025-05-30 16:27:02.036473+02:00,null,b59d72a8-c44a-418b-8baf-89f1f4d5713f,2025-05-30 16:27:02.036456+02:00,null,2025-05-30T16:27:01.752637+02:00
11082,null,occupe,fonctionnel,en_service,b92db0e6-3cf0-4054-ab2e-25b1fc5d6de6,2025-05-30 16:27:00.991555+02:00,null,bbb2f224-aa95-4f36-9018-4eb5db93214b,2025-05-30 16:27:00.991542+02:00,null,2025-05-30T16:27:00.834663+02:00
11083,null,libre,fonctionnel,en_service,e7d5010e-51c7-4cc4-b3f0-9948e1970267,2025-05-30 16:27:00.082193+02:00,null,8dc05698-1f5c-409a-8b2a-7cf519d5fdac,2025-05-30 16:27:00.082174+02:00,null,2025-05-30T16:26:59.852557+02:00
11084,null,occupe,fonctionnel,en_service,18874200-c4a9-46f0-a47c-6214d9fd76f9,2025-05-30 16:27:00.081057+02:00,null,44c2173a-863b-46ef-84a2-43bbfe2c3413,2025-05-30 16:27:00.081032+02:00,null,2025-05-30T16:26:59.810684+02:00
11085,null,libre,fonctionnel,en_service,aaab813a-a1b7-44b7-8568-bf463604462d,2025-05-30 16:26:53.806541+02:00,null,2f82b6d1-eaff-48e8-a96b-604837f96148,2025-05-30 16:26:53.806526+02:00,null,2025-05-30T16:26:53.645859+02:00
11086,null,libre,fonctionnel,en_service,815e1ef1-8d99-4629-9cf2-0940f2fcc6e4,2025-05-30 16:26:44.892812+02:00,null,0a9bd785-d1b2-4102-ac1e-773a811bd0be,2025-05-30 16:26:44.892800+02:00,null,2025-05-30T16:26:44.769272+02:00
11087,null,libre,fonctionnel,en_service,0d218a74-2033-471a-8c41-8663ce651b88,2025-05-30 16:26:43.133134+02:00,null,bbb2f224-aa95-4f36-9018-4eb5db93214b,2025-05-30 16:26:43.133121+02:00,null,2025-05-30T16:26:42.98895+02:00
11088,null,occupe,fonctionnel,en_service,fa0bb135-4fec-4fa0-bb67-e35e51dbf9ba,2025-05-30 16:26:39.293007+02:00,null,a1be3bd8-dcad-427c-a6c7-8fbcce6e2626,2025-05-30 16:26:39.292993+02:00,null,2025-05-30T16:26:39.155528+02:00
11089,null,libre,fonctionnel,en_service,14847dfa-e1a7-42de-b161-245dae809b09,2025-05-30 16:26:34.305430+02:00,null,b4ff8fb0-b256-4010-8015-92a08467f07a,2025-05-30 16:26:34.305417+02:00,null,2025-05-30T16:26:34.170678+02:00
11090,null,occupe,fonctionnel,en_service,3ebc6f34-5aed-492e-9d9f-274c3e953fb0,2025-05-30 16:26:33.996317+02:00,null,25d0b5ac-276a-4bb4-8190-9539f82fdd85,2025-05-30 16:26:33.996304+02:00,null,2025-05-30T16:26:33.840036+02:00
11091,null,libre,fonctionnel,en_service,c3ad585d-98b6-4023-be14-36d8776c449a,2025-05-30 16:26:33.973652+02:00,null,059e38e5-0ba6-46fb-bfed-3b2d57c2452f,2025-05-30 16:26:33.973639+02:00,null,2025-05-30T16:26:33.827976+02:00
11092,fonctionnel,occupe,null,en_service,d119bec7-0179-4ae4-a88a-7087608d486d,2025-05-30 16:26:30.614626+02:00,null,d44be646-98e2-41e8-a4e9-80039badd89b,2025-05-30 16:26:30.614611+02:00,null,2025-05-30T16:26:30.452165+02:00
11093,null,occupe,fonctionnel,en_service,656c899e-df47-4062-a71f-3a3f988ee302,2025-05-30 16:26:29.757114+02:00,null,2fec906e-f4c1-4743-9b1c-878d16acf8cb,2025-05-30 16:26:29.757100+02:00,null,2025-05-30T16:26:29.627491+02:00
11094,null,libre,fonctionnel,en_service,195da133-8e2f-48a6-8ac3-be9aeb3b8d6b,2025-05-30 16:26:26.603789+02:00,null,8b88c7e7-f46c-4a15-8899-711bc3ff2805,2025-05-30 16:26:26.603775+02:00,null,2025-05-30T16:26:26.474961+02:00
11095,fonctionnel,libre,null,en_service,2665afaa-3bbc-42e4-822b-a12e0e034e87,2025-05-30 16:26:22.975235+02:00,null,d44be646-98e2-41e8-a4e9-80039badd89b,2025-05-30 16:26:22.975220+02:00,null,2025-05-30T16:26:22.842004+02:00
11096,null,libre,fonctionnel,en_service,25a6f2d1-b1ac-492d-9834-cb7050496d00,2025-05-30 16:26:22.651449+02:00,null,07d5a86f-07fc-48c8-80db-18e42fe23a25,2025-05-30 16:26:22.651435+02:00,null,2025-05-30T16:26:22.526445+02:00
11097,null,libre,fonctionnel,en_service,66c1b8b5-e9fc-431e-91e6-9c11c5c8af5f,2025-05-30 16:26:22.253644+02:00,null,2fec906e-f4c1-4743-9b1c-878d16acf8cb,2025-05-30 16:26:22.253631+02:00,null,2025-05-30T16:26:22.122602+02:00
11098,null,libre,fonctionnel,en_service,115f97cb-928e-4847-89bc-c3c692e671b9,2025-05-30 16:26:21.095863+02:00,null,094c440f-65a7-418a-8ce8-628e1c6996ca,2025-05-30 16:26:21.095847+02:00,null,2025-05-30T16:26:20.940635+02:00
11099,null,occupe,fonctionnel,en_service,c8d6cdb3-c51d-46e2-b22c-f46c931008cc,2025-05-30 16:26:20.107515+02:00,null,e5d406f0-b962-433a-9b56-396b8043acf6,2025-05-30 16:26:20.107503+02:00,null,2025-05-30T16:26:19.966235+02:00
11100,null,occupe,fonctionnel,en_service,77b64c31-af4c-4cb7-a271-2338ec8dea2c,2025-05-30 16:26:18.382586+02:00,null,80b1aea6-b60b-4307-8ac4-331a22dc289a,2025-05-30 16:26:18.382571+02:00,null,2025-05-30T16:26:18.253166+02:00
11101,null,occupe,fonctionnel,en_service,cadc2871-7f6b-488a-be62-ff91f0e262ab,2025-05-30 16:26:16.754249+02:00,null,b1694121-edaf-4cfe-afec-7fd85fc27dae,2025-05-30 16:26:16.754235+02:00,null,2025-05-30T16:26:16.57893+02:00
11102,null,libre,fonctionnel,en_service,954b1ed8-1776-4869-b646-58e129d47b96,2025-05-30 16:26:16.746944+02:00,null,ed2f2982-b09b-42a9-a3be-ce025d423342,2025-05-30 16:26:16.746930+02:00,null,2025-05-30T16:26:16.576887+02:00
11103,null,reserve,fonctionnel,en_service,d509832e-8e2a-47d5-9ed1-a0114c0ee9cb,2025-05-30 16:26:16.645228+02:00,null,b59d72a8-c44a-418b-8baf-89f1f4d5713f,2025-05-30 16:26:16.645208+02:00,null,2025-05-30T16:26:16.463351+02:00
11104,null,occupe,fonctionnel,en_service,88fed8ec-d65c-4a16-bbbd-7517f95370ff,2025-05-30 16:26:16.220825+02:00,null,b3a9298b-cf91-4d79-b262-c85d8fb29130,2025-05-30 16:26:16.220812+02:00,null,2025-05-30T16:26:16.030701+02:00
11105,fonctionnel,occupe,null,en_service,ebafb328-af3d-49bb-a4b5-56136b61f638,2025-05-30 16:26:16.026585+02:00,null,582a2acf-38f3-40bf-8408-5419637f3bda,2025-05-30 16:26:16.026572+02:00,null,2025-05-30T16:26:15.887559+02:00
11106,null,reserve,fonctionnel,en_service,a540ec81-9d6a-498d-8aff-eda9412e5f0e,2025-05-30 16:25:54.665399+02:00,null,e5d406f0-b962-433a-9b56-396b8043acf6,2025-05-30 16:25:54.665384+02:00,null,2025-05-30T16:25:54.519729+02:00
11107,null,reserve,fonctionnel,en_service,5f125d3d-0a82-4b34-bb88-f6ec22582862,2025-05-30 16:25:50.913834+02:00,null,c588eee2-c1da-4072-bd10-73335fb66d55,2025-05-30 16:25:50.913820+02:00,null,2025-05-30T16:25:50.75906+02:00
11108,fonctionnel,occupe,null,en_service,d10d3bb3-0603-4f4c-ad11-3e7afff8d3e2,2025-05-30 16:25:49.493584+02:00,null,eb933f8f-65f2-47c7-a35b-d1176daabdca,2025-05-30 16:25:49.493572+02:00,null,2025-05-30T16:25:49.364833+02:00
11109,null,occupe,fonctionnel,en_service,6a57beb9-1ec3-4a51-bbd3-e85551df9357,2025-05-30 16:25:48.124943+02:00,null,b6696f4a-d3f0-4722-8165-c99f231a1d5e,2025-05-30 16:25:48.124929+02:00,null,2025-05-30T16:25:47.969168+02:00
11110,null,libre,fonctionnel,en_service,4449cf97-f181-4c1d-bfbb-12121ba576e8,2025-05-30 16:25:46.011715+02:00,null,1be128d8-a0ec-44c9-a6f7-fa369269d8f3,2025-05-30 16:25:46.011699+02:00,null,2025-05-30T16:25:45.885324+02:00
11111,null,libre,null,en_service,083d7041-110e-45fb-a08f-9c2826471e7b,2025-05-30 16:25:42.354075+02:00,fonctionnel,f9cc0b63-24d6-4d0c-a604-49113f27a2fe,2025-05-30 16:25:42.354061+02:00,null,2025-05-30T16:25:42.224131+02:00
11112,null,libre,fonctionnel,en_service,4fd27d55-20a8-405e-9148-84ad27781bcd,2025-05-30 16:25:41.848889+02:00,null,caff86ff-baf0-49b7-a5b4-12a76ed08400,2025-05-30 16:25:41.848873+02:00,null,2025-05-30T16:25:41.715622+02:00
11113,null,libre,fonctionnel,en_service,f6b9aae8-6b8d-4c9b-b0c7-ba3f47ca9ae0,2025-05-30 16:25:39.864395+02:00,null,b2b4aff3-c784-41a2-822e-97dc960bdc18,2025-05-30 16:25:39.864382+02:00,null,2025-05-30T16:25:39.723935+02:00
11114,null,occupe,fonctionnel,en_service,7e3d1b65-ca08-4751-90d0-28f6a7ebf8fa,2025-05-30 16:25:36.303927+02:00,null,c25e3bfa-c02f-42f7-9d8e-36f606e1dfdb,2025-05-30 16:25:36.303913+02:00,null,2025-05-30T16:25:36.181675+02:00
11115,null,occupe,fonctionnel,en_service,e7ed4ccf-540a-4d72-a96d-3df6679020fd,2025-05-30 16:25:31.675680+02:00,null,bbb2f224-aa95-4f36-9018-4eb5db93214b,2025-05-30 16:25:31.675665+02:00,null,2025-05-30T16:25:31.518861+02:00
11116,null,libre,fonctionnel,en_service,881e4aa1-6f3f-4a1f-ba6c-258f7d7b9e94,2025-05-30 16:25:30.428679+02:00,null,8c7dd0f5-de70-4c7a-abc0-f6dcc7eb58a4,2025-05-30 16:25:30.428665+02:00,null,2025-05-30T16:25:30.295007+02:00
11117,null,occupe,fonctionnel,en_service,599e3fe2-287b-4b54-813b-ea23f211d763,2025-05-30 16:25:26.076670+02:00,null,d82be942-884c-44aa-90cb-51fba377d97f,2025-05-30 16:25:26.076657+02:00,null,2025-05-30T16:25:25.957472+02:00
11118,null,occupe,fonctionnel,en_service,be1e710b-66b9-4842-a5d3-12309b599f54,2025-05-30 16:25:24.673230+02:00,null,e5d406f0-b962-433a-9b56-396b8043acf6,2025-05-30 16:25:24.673213+02:00,null,2025-05-30T16:25:24.467863+02:00
11119,null,occupe,fonctionnel,en_service,df677704-a944-4253-9245-8687627cd08e,2025-05-30 16:25:23.136341+02:00,null,1ae65bb5-c216-4cda-9014-00071abedf63,2025-05-30 16:25:23.136328+02:00,null,2025-05-30T16:25:22.982912+02:00
11120,null,occupe,fonctionnel,en_service,31fffcec-ba21-4afd-a55b-622e79a16e04,2025-05-30 16:25:21.409562+02:00,null,b4ff8fb0-b256-4010-8015-92a08467f07a,2025-05-30 16:25:21.409547+02:00,null,2025-05-30T16:25:21.266916+02:00
11121,null,libre,fonctionnel,en_service,b100cc16-800c-4b0a-86c6-dbd6aae1c1fa,2025-05-30 16:25:18.437680+02:00,null,cbb1f6b5-d284-4423-9fd0-b91103ff7e5d,2025-05-30 16:25:18.437667+02:00,null,2025-05-30T16:25:18.272004+02:00
11122,null,occupe,fonctionnel,en_service,ef775b48-9f85-4183-b30c-11e88e804de4,2025-05-30 16:25:14.883352+02:00,null,9c82fef5-17aa-4190-913e-cdd9fb95129a,2025-05-30 16:25:14.883321+02:00,null,2025-05-30T16:25:14.652295+02:00
11123,null,occupe,fonctionnel,en_service,f65a8b35-0ef1-4cd7-b8fa-1c1cf4ac1345,2025-05-30 16:25:14.638455+02:00,null,29a93a64-6202-4cee-978f-467097ec10fe,2025-05-30 16:25:14.638440+02:00,null,2025-05-30T16:25:14.506026+02:00
11124,null,libre,fonctionnel,en_service,9a87a4d6-4ad0-4371-8937-9cf19fc423c1,2025-05-30 16:25:11.872846+02:00,null,25d0b5ac-276a-4bb4-8190-9539f82fdd85,2025-05-30 16:25:11.872834+02:00,null,2025-05-30T16:25:11.706274+02:00
11125,fonctionnel,libre,null,en_service,64e618c4-545e-42a3-b27a-2a4291c32db5,2025-05-30 16:25:04.124633+02:00,null,8d11797f-fdb1-48c7-84c9-8827f5cadab2,2025-05-30 16:25:04.124617+02:00,null,2025-05-30T16:25:03.968375+02:00
11126,null,libre,fonctionnel,en_service,90e547bb-500f-443a-b8c8-d1614c3c8355,2025-05-30 16:24:57.619271+02:00,null,0fe05f87-966d-4200-8340-304b974ec07c,2025-05-30 16:24:57.619256+02:00,null,2025-05-30T16:24:57.455383+02:00
11127,null,occupe,fonctionnel,en_service,c6f30a6d-b9e0-4679-a0c3-ae5ce08af41b,2025-05-30 16:24:53.138108+02:00,null,98675534-731f-4ac2-be2e-da3b40730d2e,2025-05-30 16:24:53.138095+02:00,null,2025-05-30T16:24:52.990546+02:00
11128,null,libre,fonctionnel,en_service,b0f52f9d-a8ba-4e7e-aa50-b9449cec705e,2025-05-30 16:24:51.823896+02:00,null,a486ded8-7398-4a6e-938c-59db9a3e654e,2025-05-30 16:24:51.823877+02:00,null,2025-05-30T16:24:51.672683+02:00
11129,fonctionnel,libre,null,en_service,73a2b9ba-ab18-4557-b557-77bfb787a564,2025-05-30 16:24:50.779012+02:00,null,3c0b0135-a69c-4640-a4bb-c54dc7feeb20,2025-05-30 16:24:50.778997+02:00,null,2025-05-30T16:24:50.453539+02:00
11130,null,reserve,fonctionnel,en_service,b5ee85dd-006e-4209-a4aa-4874105c2136,2025-05-30 16:24:50.577930+02:00,null,213e9d6b-9969-41ca-a538-74c5c7894aa6,2025-05-30 16:24:50.577916+02:00,null,2025-05-30T16:24:50.439847+02:00
11131,null,libre,fonctionnel,en_service,25454cf3-6b82-4352-b9bc-ed85cc716433,2025-05-30 16:24:43.191457+02:00,null,6a25b8cf-4802-420c-abb4-d99b08e2c884,2025-05-30 16:24:43.191433+02:00,null,2025-05-30T16:24:43.060418+02:00
11132,null,occupe,fonctionnel,en_service,0805122c-630a-4307-b146-6afb3fd9b0fb,2025-05-30 16:24:43.094999+02:00,null,ff1c8987-53b3-402d-a364-2ad23f6254ec,2025-05-30 16:24:43.094985+02:00,null,2025-05-30T16:24:42.954756+02:00
11133,fonctionnel,libre,null,en_service,f78244d7-70e4-4717-865b-7439d6a26fef,2025-05-30 16:24:39.578440+02:00,null,8692ea3c-916a-4f22-8aa9-5cb6293cdafb,2025-05-30 16:24:39.578427+02:00,null,2025-05-30T16:24:39.441581+02:00
11134,null,libre,fonctionnel,en_service,71f996eb-495c-4447-b32f-881dad81f354,2025-05-30 16:24:38.286423+02:00,null,6bddc2bd-203d-4d7c-bb58-aa764e0c27a8,2025-05-30 16:24:38.286392+02:00,null,2025-05-30T16:24:38.131127+02:00
11135,null,occupe,fonctionnel,en_service,36d3a5ef-9924-44af-ae61-697882219fa6,2025-05-30 16:24:36.438536+02:00,null,7fe1d861-3db0-4aa6-a92c-15de7fd205bb,2025-05-30 16:24:36.438523+02:00,null,2025-05-30T16:24:36.321182+02:00
11136,null,libre,fonctionnel,en_service,fbb23a0a-7adf-4316-af94-f47a7d4dab02,2025-05-30 16:24:36.356815+02:00,null,bdebe157-6b63-4bb8-9f7c-77aa7987af1d,2025-05-30 16:24:36.356800+02:00,null,2025-05-30T16:24:36.206247+02:00
11137,null,libre,fonctionnel,en_service,470c13ca-e530-49e2-9676-5373798846d6,2025-05-30 16:24:33.025987+02:00,null,bc0b38e6-37a4-465b-9861-b395ce458028,2025-05-30 16:24:33.025973+02:00,null,2025-05-30T16:24:32.899955+02:00
11138,null,libre,fonctionnel,en_service,990dcaee-edcf-4f39-8ea8-ad92a8f140e5,2025-05-30 16:24:29.603368+02:00,null,358b6aac-2821-410f-9f51-c805137fc71f,2025-05-30 16:24:29.603356+02:00,null,2025-05-30T16:24:29.470099+02:00
11139,null,libre,fonctionnel,en_service,1072ca10-f965-43a5-a45a-0bc4761d234b,2025-05-30 16:24:27.484511+02:00,null,7f74ba97-83de-49f7-9770-7347ebc4f1fc,2025-05-30 16:24:27.484497+02:00,null,2025-05-30T16:24:27.353213+02:00
11140,null,libre,fonctionnel,en_service,3b7400e6-ae84-4257-bd46-ac1762883c58,2025-05-30 16:24:26.139141+02:00,null,b3a9298b-cf91-4d79-b262-c85d8fb29130,2025-05-30 16:24:26.139119+02:00,null,2025-05-30T16:24:25.991624+02:00
11141,null,occupe,fonctionnel,en_service,f72af246-939c-4f2b-b046-29a3a049b200,2025-05-30 16:24:25.980021+02:00,null,25d0b5ac-276a-4bb4-8190-9539f82fdd85,2025-05-30 16:24:25.980006+02:00,null,2025-05-30T16:24:25.851814+02:00
11142,fonctionnel,libre,null,en_service,d2dd3efc-290f-417a-992a-db6536af0bc7,2025-05-30 16:24:24.731705+02:00,null,2b8b7760-3079-495a-ba5a-e337e0e05c8c,2025-05-30 16:24:24.731689+02:00,null,2025-05-30T16:24:24.619511+02:00
11143,null,libre,fonctionnel,en_service,70c8b72a-5dac-4fd6-a907-77b1ce982c0f,2025-05-30 16:24:24.195359+02:00,null,c588eee2-c1da-4072-bd10-73335fb66d55,2025-05-30 16:24:24.195341+02:00,null,2025-05-30T16:24:24.03394+02:00
11144,null,libre,fonctionnel,en_service,ccb0539c-b620-4cd4-b24b-e793164d7efe,2025-05-30 16:24:23.655325+02:00,null,938cca29-7673-4571-b049-33e188524045,2025-05-30 16:24:23.655314+02:00,null,2025-05-30T16:24:23.492581+02:00
11145,null,libre,fonctionnel,en_service,96a70ef0-f5f7-41c3-a1c7-431928da969f,2025-05-30 16:24:23.435185+02:00,null,431f3426-ad65-43a9-a51c-7e8daabbc318,2025-05-30 16:24:23.435172+02:00,null,2025-05-30T16:24:23.309839+02:00
11146,fonctionnel,libre,null,en_service,b03025ec-d1d0-4879-9333-d7c53eba9681,2025-05-30 16:24:23.210892+02:00,null,eb933f8f-65f2-47c7-a35b-d1176daabdca,2025-05-30 16:24:23.210877+02:00,null,2025-05-30T16:24:23.013563+02:00
11147,null,occupe,fonctionnel,en_service,d317d56f-af49-43d4-8e34-436e3cca0d51,2025-05-30 16:24:20.266201+02:00,null,5e7fc923-274d-4d95-a4b1-dfd504a19086,2025-05-30 16:24:20.266186+02:00,null,2025-05-30T16:24:20.046537+02:00
11148,null,occupe,fonctionnel,en_service,2a628dc7-532b-46cd-ad93-8830231534c2,2025-05-30 16:24:19.874190+02:00,null,a22ab795-c2bf-4bb4-859c-7c7ce848a585,2025-05-30 16:24:19.874176+02:00,null,2025-05-30T16:24:19.398755+02:00
11149,null,occupe,fonctionnel,en_service,3ce114e9-55f2-4951-9bad-cab1445e0273,2025-05-30 16:24:18.449341+02:00,null,7e1b510e-0448-4e68-9062-c33376d2c31a,2025-05-30 16:24:18.449328+02:00,null,2025-05-30T16:24:18.316022+02:00
11150,null,occupe,fonctionnel,en_service,bd4a62ee-7a24-4b46-9e0d-bcc3ebe821dc,2025-05-30 16:24:18.175500+02:00,null,21acfce8-fab0-433f-a660-518613e9e900,2025-05-30 16:24:18.175484+02:00,null,2025-05-30T16:24:17.996698+02:00
11151,fonctionnel,libre,null,en_service,bbaf34b1-0589-49bd-8e7d-842c74c575b7,2025-05-30 16:24:17.703418+02:00,null,98a20db3-3b1a-42ec-b6fb-b129905d3751,2025-05-30 16:24:17.703403+02:00,null,2025-05-30T16:24:17.489872+02:00
11152,null,occupe,null,en_service,45c07044-c8df-46f9-8b2a-358888d8a178,2025-05-30 16:24:16.418224+02:00,fonctionnel,f9cc0b63-24d6-4d0c-a604-49113f27a2fe,2025-05-30 16:24:16.418208+02:00,null,2025-05-30T16:24:16.216083+02:00
11153,null,libre,fonctionnel,en_service,df15d5dd-0457-40db-b742-37677e294fe7,2025-05-30 16:24:16.071895+02:00,null,95b5606c-bcb7-47b8-843e-c8ee1446cc60,2025-05-30 16:24:16.071882+02:00,null,2025-05-30T16:24:15.881304+02:00
11154,null,libre,fonctionnel,en_service,4f1d0c23-402f-46d2-8d93-a54815bc2503,2025-05-30 16:24:15.974153+02:00,null,fb79af9d-8655-4062-a34f-592eda2f1683,2025-05-30 16:24:15.974140+02:00,null,2025-05-30T16:24:15.79014+02:00
11155,null,occupe,fonctionnel,en_service,bba128b7-83ba-4b3c-afe0-5800952b0c42,2025-05-30 16:24:15.526630+02:00,null,855744ff-0857-44d0-87ee-8459b0780764,2025-05-30 16:24:15.526618+02:00,null,2025-05-30T16:24:15.376959+02:00
11156,null,occupe,fonctionnel,en_service,96d926b3-4f0f-4e91-849e-dd312a020c47,2025-05-30 16:24:15.491780+02:00,null,caff86ff-baf0-49b7-a5b4-12a76ed08400,2025-05-30 16:24:15.491766+02:00,null,2025-05-30T16:24:15.354956+02:00
11157,null,occupe,fonctionnel,en_service,0bc45bb9-8c4c-43da-b191-b63d5d6fae2e,2025-05-30 16:24:14.266185+02:00,null,b77dc797-3b04-4fe5-94a5-a10968b58b11,2025-05-30 16:24:14.266170+02:00,null,2025-05-30T16:24:14.104306+02:00
11158,null,libre,fonctionnel,en_service,d5932e18-8961-49ef-ba9a-f6216ca57edb,2025-05-30 16:24:11.860908+02:00,null,25d0b5ac-276a-4bb4-8190-9539f82fdd85,2025-05-30 16:24:11.860895+02:00,null,2025-05-30T16:24:11.731682+02:00
11159,null,occupe,fonctionnel,en_service,022250cc-6769-41d1-a2dd-30ff4480e507,2025-05-30 16:24:09.977733+02:00,null,e4815a2c-50ed-4c84-80d1-b73d725949e6,2025-05-30 16:24:09.977719+02:00,null,2025-05-30T16:24:09.812253+02:00
11160,null,libre,fonctionnel,en_service,50cdc2eb-8f5b-4abc-8b2a-4190eed22265,2025-05-30 16:24:04.418403+02:00,null,35100729-4dc1-4463-8b36-9726e4d940f6,2025-05-30 16:24:04.418388+02:00,null,2025-05-30T16:24:04.25973+02:00
11161,null,libre,fonctionnel,en_service,d937220b-4510-4bc3-8341-880476e1bef8,2025-05-30 16:24:03.886010+02:00,null,79508286-920f-4eeb-af75-89e0dbc5e55c,2025-05-30 16:24:03.885993+02:00,null,2025-05-30T16:24:03.694141+02:00
11162,null,libre,fonctionnel,en_service,16df3a24-622e-412c-a2cb-6ccac8ae020b,2025-05-30 16:23:58.098191+02:00,null,90a7c254-bb2a-40d0-8731-d6d7fd38cc64,2025-05-30 16:23:58.098178+02:00,null,2025-05-30T16:23:57.87924+02:00
11163,null,libre,fonctionnel,en_service,c2a06ca4-c41c-4ca1-80e4-1599fcb2808e,2025-05-30 16:23:56.339872+02:00,null,6b0a62b2-a242-4725-a72f-c17b560453aa,2025-05-30 16:23:56.339856+02:00,null,2025-05-30T16:23:56.208775+02:00
11164,null,libre,fonctionnel,en_service,c2451cba-aba9-4456-82b7-82cedb73821f,2025-05-30 16:23:48.251721+02:00,null,d8897023-51c6-4972-ac36-8a34fe9370dc,2025-05-30 16:23:48.251708+02:00,null,2025-05-30T16:23:48.000179+02:00
11165,null,libre,fonctionnel,en_service,50ec8c86-4838-4f4e-ad75-06316d0271b8,2025-05-30 16:23:46.910732+02:00,null,fcdb17c1-ea40-483b-915b-20b43d8dfa96,2025-05-30 16:23:46.910719+02:00,null,2025-05-30T16:23:46.780137+02:00
11166,null,occupe,fonctionnel,en_service,8f0e3e43-bbcd-42a4-823a-43cfa7a54001,2025-05-30 16:23:40.732727+02:00,null,3d070f54-ea1c-4156-810f-6d386e5f50e2,2025-05-30 16:23:40.732713+02:00,null,2025-05-30T16:23:40.589243+02:00
11167,null,occupe,fonctionnel,en_service,f4260e35-b6c2-464a-a0d5-b06fbd83d193,2025-05-30 16:23:39.874387+02:00,null,04d50c8f-3e79-40ff-b81b-579d52cf79e2,2025-05-30 16:23:39.874374+02:00,null,2025-05-30T16:23:39.738828+02:00
11168,null,occupe,fonctionnel,en_service,1964461d-2f6e-49f9-be8d-1a6dada7ed84,2025-05-30 16:23:37.666896+02:00,null,417169f1-8bf5-4982-9b0c-b7b9036b11ed,2025-05-30 16:23:37.666883+02:00,null,2025-05-30T16:23:37.529172+02:00
